ax,ay,az,gx,gy,gz,left_click,right_click
-0.0857,-0.0317,0.9956,-1.2214,0.4275,-1.3817,0,0,0
-0.0796,-0.0322,1.0015,-1.084,-0.5802,-2.6183,0,0,0
-0.083,-0.0366,1.0105,-2.3511,-0.7328,-2.9084,0,0,0
-0.0791,-0.0605,1.0203,-3.145,-0.8931,-3.2824,0,0,0
-0.0837,-0.075,1.0266,-3.6412,-0.41979999999999995,-2.7939,0,0,0
-0.0886,-0.0862,1.0286,-2.9313,-0.5267,-1.2061,0,0,0
-0.083,-0.0813,1.033,-0.9924,-0.6947,0.5496,0,0,0
-0.0837,-0.0613,1.0271,-0.7099,-0.7099,1.6870000000000003,0,0,0
-0.0798,-0.052,1.022,-0.7405000000000002,-0.8702,0.9999999999999999,0,0,0
-0.0779,-0.0413,1.0249,-1.8397,-0.7481,0.03049999999999997,0,0,0
-0.0779,-0.0466,1.0291,-4.6412,-0.19080000000000008,-1.3664,0,0,0
-0.0837,-0.0576,1.0312,-5.4504,-0.06109999999999993,-1.5725,0,0,0
-0.0811,-0.0718,1.0308,-3.6107,0.25950000000000006,-1.8855,0,0,0
-0.0828,-0.0769,1.0271,-1.6031,-0.2290000000000001,-1.2061,0,0,0
-0.0825,-0.0596,1.0315,-1.8168,-0.6107,-0.3664,0,0,0
-0.0769,-0.0532,1.033,-1.6947,-0.5191,-1.0,0,0,0
-0.0781,-0.0613,1.0312,-1.374,-0.3435,-1.2366,0,0,0
-0.0728,-0.0669,1.0359,-1.2824,-0.18320000000000003,-1.4198,0,0,0
-0.0747,-0.0723,1.0315,-2.1298,0.6489,-0.6489,0,0,0
-0.0754,-0.0708,1.02,-3.3664,0.19080000000000008,-0.4809,0,0,0
-0.0754,-0.0588,1.0164,-3.4122,-0.17559999999999998,-0.18320000000000003,0,0,0
-0.0764,-0.0554,1.0239,-3.084,-1.0229,-0.6412,0,0,0
-0.0791,-0.0632,1.0354,-2.5115,-0.6794,-0.7252,0,0,0
-0.083,-0.0693,1.033,-1.9924,-0.15270000000000006,-0.687,0,0,0
-0.0769,-0.0671,1.0283,-2.0534,0.687,-0.8092,0,0,0
-0.083,-0.0679,1.0171,-2.2595,0.7710000000000001,-0.5573,0,0,0
-0.0774,-0.0618,1.0154,-1.9771,-0.1069,-0.5725,0,0,0
-0.0833,-0.0505,1.0117,-1.1221,-0.7863,-0.5115,0,0,0
-0.0776,-0.0466,1.0154,-1.1679,-1.1679,-0.5878,0,0,0
-0.0808,-0.0437,1.0308,-1.0,-1.5496,-1.5649,0,0,0
-0.0808,-0.0505,1.0342,-0.8702,-1.0763,-1.9388999999999998,0,0,0
-0.0815,-0.0698,1.0359,-2.4504,-0.20609999999999995,-1.9007999999999998,0,0,0
-0.0854,-0.0771,1.0322,-3.9008000000000003,0.6718,-1.1221,0,0,0
-0.0835,-0.0701,1.0166,-3.4656,0.7556999999999998,-0.5802,0,0,0
-0.0837,-0.063,1.01,-2.687,0.13739999999999997,0.18320000000000003,0,0,0
-0.0793,-0.0422,1.0127,-1.7405,-0.6565,0.18320000000000003,0,0,0
-0.0781,-0.0396,1.0212,-1.1069,-1.0,-1.2366,0,0,0
-0.0801,-0.0518,1.0208,-1.0076,-0.916,-2.2443,0,0,0
-0.0889,-0.0723,1.03,-1.7863,-0.9389,-1.9236999999999997,0,0,0
-0.0847,-0.0881,1.0261,-1.6031,-0.5038,-0.9466,0,0,0
-0.0864,-0.082,1.0095,-1.1985,-0.7176,0.48850000000000005,0,0,0
-0.0808,-0.0657,1.02,-0.3206,-1.1221,1.4351000000000003,0,0,0
-0.0806,-0.0464,1.0215,-0.22140000000000004,-1.687,0.9771,0,0,0
-0.074,-0.0378,1.031,-0.16789999999999994,-1.6565,0.2519,0,0,0
-0.0823,-0.0459,1.0281,-0.5038,-0.8321,-0.6947,0,0,0
-0.0793,-0.0688,1.0286,-0.855,-0.5802,-1.2137,0,0,0
-0.0793,-0.0779,1.0149,-0.15270000000000006,-0.7863,-0.09160000000000001,0,0,0
-0.084,-0.0703,1.0142,0.27480000000000016,-1.3053,0.9466,0,0,0
-0.0752,-0.0547,1.0183,0.04580000000000006,-1.8855,1.229,0,0,0
-0.0703,-0.0425,1.0288,0.22139999999999982,-1.9313,0.3968999999999999,0,0,0
-0.0693,-0.0391,1.0293,-0.6107,-2.2443,-0.3359,0,0,0
-0.0745,-0.0686,1.0415,-0.4122000000000001,-1.9084,-1.0305,0,0,0
-0.0723,-0.0886,1.0522,-0.6031,-0.7481,-0.20610000000000006,0,0,0
-0.0813,-0.0974,1.0393,-0.7176,-0.3588,1.9695,0,0,0
-0.0776,-0.1118,1.0276,0.14500000000000002,0.09919999999999995,4.3206,0,0,0
-0.0483,-0.1069,1.0276,0.8244,-0.20609999999999995,8.084,0,0,0
-0.0916,-0.0916,1.0149,-0.08400000000000007,-0.374,9.145,0,0,0
-0.0625,-0.1226,1.0339,0.007600000000000051,-2.4885,12.1679,0,0,0
-0.0771,-0.1428,1.0393,0.7176000000000002,-2.7023,15.328200000000002,0,0,0
-0.0815,-0.1531,1.0557,-0.8091999999999999,-1.313,20.8931,0,0,0
-0.0728,-0.1296,1.0632,-4.6412,0.5725,25.9466,0,0,0
-0.0608,-0.0898,1.0444,-6.7557,2.2748,28.916,0,0,0
-0.0786,-0.0667,0.9888,-8.3817,1.7404999999999997,30.0458,0,0,0
-0.0771,-0.053,0.9802,-10.7481,-0.5496,29.7405,0,0,0
-0.0732,-0.0447,0.9895,-11.6107,-1.9695,28.5573,0,0,0
-0.0903,-0.0498,0.9956,-9.5496,-3.6182999999999996,26.6489,0,0,0
-0.0881,-0.0703,0.9966,-6.4733,-5.542,26.4122,0,0,0
-0.0852,-0.093,1.031,-3.2824,-9.8473,28.0229,0,0,0
-0.0945,-0.0928,1.0413,0.0,-6.1679,30.1069,0,0,0
-0.0845,-0.0579,1.0459,1.4121999999999997,-3.6259999999999994,31.9542,0,0,0
-0.0801,-0.0144,1.0378,0.2672000000000001,-1.0763,30.7252,0,0,0
-0.0066,0.103,1.0188,-3.0916,-0.3435,26.5038,0,0,0
-0.0991,-0.009,0.9927,3.6793999999999993,-2.5878,23.2137,0,0,0
-0.0808,-0.0879,1.021,2.0305,-3.4275,22.5573,0,0,0
-0.04,-0.0938,1.0312,0.3206,-3.6106999999999996,26.5191,0,0,0
-0.1008,-0.1238,1.0178,2.9542,-3.9237,31.6107,0,0,0
-0.0823,-0.1104,1.0437,-0.015300000000000091,-3.6488999999999994,34.1985,0,0,0
-0.0828,-0.1028,1.0405,-0.5191000000000001,-2.6336,36.4962,0,0,0
-0.0842,-0.0647,1.0432,-2.1908,-2.5344,37.8397,0,0,0
-0.0784,-0.0447,1.0386,-4.6336,-2.2901,38.3206,0,0,0
-0.0698,-0.0195,1.05,-5.3282,-1.5802,37.3435,0,0,0
-0.0505,-0.0239,1.0537,-2.5878,0.9237,36.5038,0,0,0
-0.0669,-0.0176,1.0146,-1.3206,2.7176,35.1908,0,0,0
-0.0769,-0.0276,0.9888,-3.1679,0.3893,32.771,0,0,0
-0.0803,-0.0481,0.99,-2.687,-1.1145,31.9313,0,0,0
-0.0818,-0.0591,1.0034,-1.6489,-2.0687,32.229,0,0,0
-0.0786,-0.0642,1.0151,0.2137,-1.8397,33.4656,0,0,0
-0.0803,-0.0444,1.0176,0.8244,-1.542,33.5725,0,0,0
-0.0715,-0.0435,1.0227,1.542,-1.2824,33.2366,0,0,0
-0.0781,-0.0608,1.0208,3.0382,-0.7405,33.8473,0,0,0
-0.0732,-0.0815,1.0022,5.0076,-0.8855,35.4504,0,0,0
-0.0891,-0.0691,0.9985,4.6947,-1.5573,37.1298,0,0,0
-0.0676,-0.0623,1.0112,3.5115,-1.3664,38.6794,0,0,0
-0.074,-0.0664,1.0017,3.2977,-0.8626,40.084,0,0,0
-0.0637,-0.0574,0.9885,4.7176,-1.8321,42.2137,0,0,0
-0.0652,-0.0125,0.9885,4.3511,-4.4809,42.8168,0,0,0
-0.0588,0.0229,1.0027,2.1144999999999996,-6.0534,41.0763,0,0,0
-0.0679,0.0195,1.0256,1.7176000000000002,-6.8702,36.9847,0,0,0
-0.0759,-0.0046,1.0479,1.2290000000000003,-6.0153,33.9389,0,0,0
-0.0781,-0.0564,1.063,1.7786000000000002,-4.374,32.7405,0,0,0
-0.0801,-0.0928,1.0427,4.1985,-2.0,34.6412,0,0,0
-0.0845,-0.0845,1.011,5.458,-1.4656,38.7023,0,0,0
-0.0886,-0.0496,1.0093,4.7481,-2.6412,41.5191,0,0,0
-0.0703,0.0195,1.0095,4.5878,-3.7557,41.8931,0,0,0
-0.062,0.0989,1.0205,1.6565,-4.687,38.0992,0,0,0
-0.064,0.0828,1.0483,-1.2748,-4.5725,32.229,0,0,0
-0.0654,0.0474,1.0657,-2.0687,-3.3739999999999997,26.9084,0,0,0
-0.0657,0.0081,1.0603,-0.6260000000000001,-0.9008,25.1985,0,0,0
-0.0708,0.0115,1.0295,-0.19080000000000008,-0.14500000000000002,24.084,0,0,0
-0.0754,0.0369,1.0186,0.32820000000000005,-0.7863,22.8473,0,0,0
-0.0723,0.0522,1.021,0.8625999999999998,-2.374,19.0992,0,0,0
-0.0757,0.0366,1.0391,1.7481000000000002,-3.4121999999999995,15.358800000000002,0,0,0
-0.0752,0.0056,1.0452,3.4962,-2.8092,13.2672,0,0,0
-0.0823,-0.0024,1.0479,2.1756,-1.9084,11.9313,0,0,0
-0.0759,-0.0186,1.0623,-1.1908,-0.5878,11.0611,0,0,0
-0.0681,-0.064,1.0618,-2.1221,0.687,12.6947,0,0,0
-0.0859,-0.0569,1.0442,-3.9847,1.3588000000000002,15.855,0,0,0
-0.0874,-0.0171,1.0442,-6.855,1.0228999999999997,17.8931,0,0,0
-0.0754,0.0459,1.0552,-7.771,1.1450000000000002,16.4885,0,0,0
-0.0698,0.0747,1.0571,-8.6641,1.8092,11.8931,0,0,0
-0.0784,0.0786,1.0508,-10.1145,3.2443,7.1145,0,0,0
-0.0732,0.0608,1.0398,-12.4122,4.3359,2.5573,0,0,0
-0.0811,0.0313,1.0234,-13.1756,3.5573000000000006,-1.7862999999999998,0,0,0
-0.0825,-0.0051,1.0088,-10.687,2.2595,-3.6489,0,0,0
-0.074,-0.0186,1.001,-7.7176,1.3817000000000002,-4.0763,0,0,0
