ax,ay,az,gx,gy,gz,left_click,right_click
0.0676,0.1531,0.9907,0.8397,-6.0458,0.2977,0,0,0
0.0618,0.1506,0.9929,-1.9695,-8.1145,-0.0153,0,1,0
0.061,0.1208,0.9846,-1.9847,-10.7328,0.1756,0,1,0
0.0691,0.1189,0.9883,-0.4122,-12.1679,1.7176,0,1,0
0.071,0.1357,0.9912,0.4122,-13.6336,1.7099,0,1,0
0.0659,0.1318,0.9971,0.6031,-15.687,0.8473,0,1,0
0.0698,0.1047,0.9919,2.7099,-17.4885,0.9695,0,1,0
0.0774,0.1196,1.0093,3.9695,-18.6641,1.5267,0,1,0
0.0884,0.1348,1.0103,4.6718,-18.6412,1.855,0,1,0
0.0181,0.1187,0.9912,3.5496,-19.0534,2.7634,0,1,0
0.0627,0.1501,0.9597,3.3053,-26.6565,4.8702,0,1,0
0.0522,0.1406,0.9883,2.8321,-26.1832,2.4122,0,1,0
0.1165,0.1592,1.0002,2.5573,-28.0687,1.9008,0,1,0
0.1479,0.1375,1.033,1.1985,-28.3435,1.8092,0,1,0
0.1204,0.1152,1.0317,0.7557,-26.0229,2.2748,0,1,0
0.1458,0.1326,1.04,0.458,-22.5725,2.7099,0,1,0
0.1143,0.1179,1.0305,0.4122,-19.8397,3.3206,0,1,0
0.1506,0.1326,1.053,0.7939,-16.3588,2.7405,0,1,0
0.1416,0.1414,1.0461,0.4351,-13.1145,2.2977,0,1,0
0.1379,0.1443,1.0437,0.145,-10.7557,1.4198,0,1,0
0.1482,0.1494,1.0464,-0.4504,-7.8702,0.6718,0,1,0
0.1411,0.137,1.0327,-0.5038,-5.0382,-0.687,0,1,0
0.1333,0.1404,1.0176,-1.5267,-4.5344,-0.0763,0,1,0
0.1035,0.1304,1.0054,-2.8702,-5.229,0.8855,0,1,0
0.1479,0.1216,1.033,-3.7786,-4.7328,1.7252,0,1,0
0.1326,0.1292,1.0315,-2.0,-2.7939,1.4351,0,1,0
0.1418,0.1323,1.0334,-1.7099,0.0992,1.4275,0,1,0
0.1404,0.144,1.0325,-1.8702,1.687,0.855,0,1,0
0.1262,0.135,1.02,-0.6718,2.9695,-0.2977,0,1,0
0.1211,0.1431,1.0271,-1.3359,3.4427,-0.7863,0,1,0
0.1265,0.1453,1.0315,-2.4351,3.3588,-1.0382,0,1,0
0.1292,0.1282,1.0317,-0.0916,0.9466,-0.9542,0,1,0
0.1184,0.1521,1.0159,-2.4427,2.0611,-0.0916,0,1,0
0.1233,0.1399,1.0283,-2.9695,1.5649,-0.5191,0,1,0
0.1262,0.1357,1.0388,-2.7634,1.9618,-1.0992,0,1,0
0.1306,0.1433,1.0295,-2.9466,3.2595,-1.2748,0,1,0
0.123,0.1428,1.0232,-3.5878,3.4504,-1.9695,0,1,0
0.1252,0.1465,1.0288,-5.3511,2.7863,-2.145,0,1,0
0.1284,0.1384,1.0232,-6.7557,2.4198,-1.2748,0,1,0
0.1257,0.1287,1.0193,-8.542,1.6641,-1.6107,0,1,0
0.1265,0.1155,1.0232,-8.7634,1.9542,-0.5649,0,1,0
0.1299,0.1179,1.0281,-8.4198,2.9237,-0.3588,0,1,0
0.1216,0.1086,1.0237,-6.8321,2.9466,-0.0382,0,1,0
0.1216,0.1123,1.0029,-5.4809,2.4809,0.4427,0,1,0
0.1152,0.1199,1.0103,-5.1298,1.1298,1.0305,0,1,0
0.1204,0.125,1.0098,-4.8626,0.3664,1.0687,0,1,0
0.127,0.1296,1.0127,-5.5878,0.2214,0.1374,0,1,0
0.1226,0.1218,1.0159,-4.9542,0.7023,-0.3282,0,1,0
0.1301,0.0933,1.0146,-3.0534,1.1145,0.0,0,1,0
0.1191,0.1062,1.0178,-0.6794,1.1374,1.1527,0,1,0
0.1221,0.1316,0.9988,-0.6336,0.4198,1.084,0,1,0
0.1121,0.1248,1.001,-1.7328,-1.0153,1.8702,0,1,0
0.1179,0.1326,1.0059,-3.2901,-1.8626,2.3282,0,1,0
0.1228,0.1299,0.999,-4.1908,-2.2595,1.8092,0,1,0
0.126,0.1128,1.0093,-3.9847,-2.1603,1.4809,0,1,0
0.1311,0.1118,1.0178,-3.0763,-1.2519,1.5802,0,1,0
0.1284,0.1128,1.0168,-2.4046,-0.1069,2.5649,0,1,0
0.124,0.1106,1.0142,-2.2824,-0.145,2.5115,0,1,0
0.1272,0.1111,1.0059,-2.2137,-0.3969,2.7176,0,1,0
0.1309,0.0989,1.0161,-2.6641,-0.1985,3.542,0,1,0
0.1296,0.1011,1.0164,-3.2214,-0.2214,4.4962,0,1,0
0.1287,0.1011,1.0188,-4.4198,0.1374,6.5573,0,1,0
0.1309,0.094,1.0137,-5.9542,0.5344,7.8855,0,1,0
0.1287,0.0977,1.0266,-6.8092,1.1145,8.8015,0,1,0
0.136,0.0925,1.0354,-7.9924,2.9924,9.542,0,1,0
0.1157,0.0984,1.0352,-8.1298,3.8702,10.2672,0,1,0
0.1121,0.1038,1.0281,-9.0763,3.6718,10.8931,0,0,0
0.1057,0.1094,1.0173,-8.8397,2.5954,11.0992,0,0,0
0.1458,0.124,1.0146,-8.4656,0.6794,10.7939,0,0,0
0.0964,0.106,0.9985,-9.3359,-0.7405,10.4122,0,0,0
0.1174,0.1064,1.0132,-9.0611,-0.9695,10.8473,0,0,0
0.116,0.1008,1.0259,-8.9618,-0.2443,10.6183,0,0,0
0.1125,0.1125,1.02,-10.1908,-0.0458,11.9924,0,0,0
0.1084,0.1228,1.0183,-11.6565,0.1374,11.4885,0,0,0
0.1255,0.1238,1.0193,-12.9618,0.3435,10.2443,0,0,0
0.1182,0.1147,1.0146,-13.1985,1.4046,7.7634,0,0,0
0.1165,0.1052,1.0054,-11.8168,1.458,6.6107,0,0,0
0.1162,0.072,1.0156,-7.5115,1.2595,5.687,0,0,0
0.1121,0.0894,1.012,-3.229,0.4122,5.916,0,0,0
0.1152,0.0984,1.01,-0.7405,-0.1985,6.0916,0,0,0
0.1182,0.1082,1.0188,-0.0992,0.2519,5.2519,0,0,0
0.1235,0.1238,1.0261,-0.6947,1.2901,3.9466,0,0,0
0.1311,0.1194,1.022,-3.1908,2.0916,3.0153,0,0,0
0.1235,0.115,1.0173,-4.1679,3.0153,2.8015,0,0,0
0.1223,0.0977,1.0225,-3.771,3.9542,2.374,0,0,0
0.1323,0.0994,1.0342,-1.3206,5.3435,1.4427,0,0,0
0.1287,0.1108,1.0298,-0.1527,6.7405,0.458,0,0,0
0.1157,0.1074,1.0281,0.1298,6.8092,-0.7328,0,0,0
0.1138,0.1082,1.0198,0.8626,6.8779,-0.8168,0,0,0
0.1167,0.0974,1.0132,0.9389,6.0763,-0.7099,0,0,0
0.1155,0.1091,0.9805,-0.1756,3.8397,0.771,0,0,0
0.1514,0.0503,1.1006,8.2137,2.4198,-1.0076,0,1,0
0.1333,0.1409,1.0198,3.8015,4.5267,-0.374,0,1,0
