ax,ay,az,gx,gy,gz,left_click,right_click
-0.0845,0.0691,1.0393,-6.8397,3.9237,3.5496,0,0,0
-0.0894,0.0559,1.0171,-7.6718,3.3511,3.9618,0,0,0
-0.1116,0.0535,1.0005,-9.2901,2.0992,5.0382,0,0,0
-0.1228,0.0469,0.9854,-11.9389,-1.0458,7.3588,0,0,0
-0.1294,0.0486,0.9812,-14.5878,-4.1145,10.2519,0,0,0
-0.1155,0.0508,1.0,-17.9084,-6.5115,12.7786,0,0,0
-0.1074,0.0576,1.0142,-20.8626,-6.5191,14.8779,0,0,0
-0.0781,0.1216,0.9937,-26.8168,-6.9618,16.3206,0,0,0
-0.0972,0.0479,0.9531,-33.3511,-8.145,16.6336,0,0,0
-0.1025,0.0266,0.939,-36.4122,-13.9084,17.5573,0,0,0
-0.1067,0.0244,0.9426,-36.4427,-21.7252,18.1069,0,0,0
-0.1187,0.0154,0.9465,-32.9084,-31.9008,24.0534,0,0,0
-0.0583,-0.0334,0.979,-34.8702,-34.1221,25.4198,0,0,0
-0.0381,-0.0327,1.0552,-31.9618,-33.5344,30.2672,0,0,0
-0.0557,0.0105,1.1279,-27.1756,-28.7557,29.916,0,0,0
-0.0493,0.0417,1.0974,-25.5725,-23.4122,29.7481,0,0,0
-0.0278,0.0203,1.0117,-24.855,-20.2977,28.4733,0,0,0
-0.0313,0.0227,0.9844,-23.8397,-23.2137,28.084,0,0,0
0.0061,-0.0217,1.0862,-19.2672,-24.8855,28.4733,0,0,0
0.0066,0.0037,1.1384,-21.6794,-20.7939,28.3588,0,0,0
0.0115,0.0068,1.1655,-18.7634,-13.229,27.6718,0,0,0
0.0076,0.0286,1.1411,-13.9466,-5.3053,25.8015,0,0,0
0.002,0.0374,1.0989,-9.9618,-0.229,23.0763,0,0,0
-0.0144,0.041,1.0466,-6.6489,2.0076,19.8626,0,0,0
-0.0339,0.0505,0.9863,-2.4809,0.0687,16.3206,0,0,0
-0.031,0.0139,0.9592,-4.5725,-7.2901,13.1069,0,0,0
-0.0361,-0.0024,0.9709,-3.9084,-14.3588,13.2366,0,0,0
-0.0317,-0.031,0.979,-2.8779,-18.6794,13.3435,0,0,0
-0.0508,-0.0549,0.9954,-3.374,-21.8855,15.8168,0,0,0
-0.0291,-0.085,1.0457,-5.2443,-22.2137,22.2366,0,0,0
-0.0281,-0.0662,1.0454,-3.1527,-19.3969,29.1145,0,0,0
0.001,-0.0352,1.0181,-0.7634,-16.8244,33.4962,0,0,0
0.0549,-0.0579,1.02,-1.0305,-14.1603,38.2672,0,0,0
0.0908,-0.042,1.0256,-3.6565,-9.5725,40.5191,0,0,0
0.0916,0.0325,1.0322,-12.0382,-5.0534,36.0916,0,0,0
0.0864,0.0957,1.033,-15.9313,3.3282,28.4351,0,0,0
0.0264,0.0081,1.0063,-25.771,2.9237,22.6794,0,0,0
0.0105,-0.0137,0.9824,-26.4198,2.8092,17.2519,0,0,0
0.0022,-0.0383,0.9397,-21.5496,-3.8931,14.5573,0,0,0
0.0076,-0.054,0.9287,-16.4351,-14.5573,14.5344,0,0,0
0.0032,-0.0408,0.9614,-12.8092,-25.2061,17.1145,0,0,0
0.0117,-0.0142,0.9673,-8.3511,-31.2519,17.1908,0,0,0
0.0376,0.0115,0.9915,-6.0076,-35.2595,15.1679,0,0,0
0.0479,0.0327,1.0139,-4.2366,-35.3435,10.8092,0,0,0
0.0569,0.0251,0.9919,-6.8473,-34.3817,5.4275,0,0,0
0.0591,-0.0115,0.9978,-6.6336,-34.5191,1.8092,0,0,0
0.0864,-0.012,1.0237,-5.1985,-35.1527,0.8092,0,0,0
0.0957,-0.0457,1.0955,-0.9389,-30.6794,1.3206,0,0,0
0.1001,-0.0081,1.1279,3.4885,-22.7405,1.9008,0,0,0
0.0789,-0.0056,1.1555,10.7557,-14.6031,0.3511,0,0,0
0.0793,0.0439,1.0698,13.2595,-6.7328,-1.7252,0,0,0
0.0789,0.0586,0.9993,12.8702,-3.0763,-4.1985,0,0,0
0.0654,0.0461,0.9395,10.7023,-3.1298,-7.7405,0,0,0
0.0569,0.0212,0.9167,6.0992,-6.9618,-11.0687,0,0,0
0.0503,-0.0095,0.915,3.5115,-13.4122,-11.6412,0,0,0
0.0461,-0.0315,0.9407,0.145,-17.916,-11.3359,0,0,0
0.0483,-0.0596,0.9954,-3.5267,-20.2748,-7.9466,0,0,0
0.054,-0.0662,1.0459,-3.9695,-20.6794,-3.2595,0,0,0
0.0647,-0.0444,1.1028,-4.2214,-18.5496,1.4275,0,0,0
0.0754,-0.0398,1.1418,-2.0076,-11.8931,3.9084,0,0,0
0.0789,-0.0225,1.124,0.1298,-5.0,5.2901,0,0,0
0.0889,-0.009,1.0955,1.542,-0.4656,5.6718,0,0,0
0.0908,0.0061,1.0618,0.8931,1.7405,4.9695,0,0,0
0.0906,-0.0015,1.0374,-0.0687,1.4351,3.313,0,0,0
0.0876,0.0034,1.0439,-1.855,0.7557,0.916,0,0,0
0.0767,0.0024,1.0894,-1.4351,1.687,-1.3359,0,0,0
0.073,-0.0283,1.158,-1.4427,11.8244,-2.458,0,0,0
0.0637,-0.0391,0.9949,-2.1679,10.0992,-0.6031,0,0,0
0.0598,-0.0166,1.0288,-3.2748,8.3969,0.9466,0,0,0
0.0618,-0.0195,1.0154,-3.6794,6.9466,0.4962,0,0,0
0.0493,-0.0198,1.0266,-2.8779,4.5496,-0.5725,0,0,0
0.0464,-0.0237,1.0315,-1.2443,3.3282,-1.084,0,0,0
0.0483,-0.0405,1.0154,-1.0687,2.3359,0.2443,0,0,0
0.0527,-0.0349,1.0273,-0.771,1.458,1.2061,0,0,0
0.0608,-0.0247,1.0356,0.0992,0.916,1.7634,0,0,0
0.073,-0.031,1.0339,0.916,0.1145,1.5878,0,0,0
0.0684,-0.0137,1.0259,1.5115,-0.4733,0.8397,0,0,0
0.0632,-0.0156,1.021,1.5802,-1.2672,0.3053,0,0,0
0.0649,-0.0164,1.0176,0.9542,-1.3664,0.145,0,0,0
0.0659,-0.0122,1.0239,0.8015,-0.8168,-0.2672,0,0,0
0.075,-0.0134,1.0359,0.2214,-0.5649,0.1985,0,0,0
0.0803,-0.0066,1.0361,0.5344,-0.5191,0.7023,0,0,0
0.0811,-0.0076,1.031,0.4275,-0.7939,0.4962,0,0,0
0.0769,-0.002,1.0273,-0.2214,-0.6489,0.5191,0,0,0
0.0823,-0.0068,1.0264,-0.9466,-0.2137,-0.0611,0,0,0
0.0801,-0.0095,1.0339,-1.1527,0.0458,-0.7099,0,0,0
0.0723,-0.0105,1.033,-2.0992,0.3206,-1.2443,0,0,0
0.0696,-0.009,1.0229,-1.9771,-0.1069,-1.1679,0,0,0
0.0674,-0.0198,1.0212,-2.5496,-0.4427,-1.1374,0,0,0
0.0669,-0.0146,1.0256,-2.6336,0.1069,-0.8397,0,0,0
0.0718,-0.022,1.0303,-2.5649,0.3359,-1.084,0,0,0
0.0764,-0.0159,1.0269,-2.0153,-0.0153,-1.0992,0,0,0
0.0808,-0.0098,1.0291,-2.229,0.1298,-1.8626,0,0,0
0.0833,-0.0129,1.0361,-1.855,0.0229,-2.6336,0,0,0
0.0779,-0.0051,1.0322,-1.4733,-0.1679,-4.5038,0,0,0
0.0715,-0.012,1.019,-1.5725,-0.5573,-5.5802,0,0,0
0.0693,0.0142,1.0566,1.8779,1.3817,-7.5954,0,0,0
0.082,-0.0151,1.0137,-1.1374,1.5725,-9.916,0,0,0
0.084,0.0063,1.0452,0.0305,1.5573,-10.9237,0,0,0
0.0864,-0.002,1.0349,0.0992,2.0153,-13.542,0,0,0
0.0901,0.0032,1.0464,2.0611,1.6565,-15.6947,0,0,0
0.0779,0.0369,1.0596,5.0763,1.5725,-19.2214,0,0,0
0.0842,0.0425,1.0188,8.145,0.4198,-24.084,0,0,0
0.104,0.0408,0.9976,8.2595,-2.1603,-28.7786,0,0,0
0.1064,0.012,1.0259,5.9924,-2.8931,-32.458,0,0,0
0.0815,0.0093,1.0613,6.5725,-1.6947,-34.7863,0,0,0
0.0693,0.0015,1.0798,6.855,1.3435,-35.5344,0,0,0
0.0652,-0.0178,1.0881,7.0305,4.8015,-33.8855,0,0,0
0.0591,-0.0166,1.0605,7.1374,8.5725,-30.1374,0,0,0
0.0581,-0.0164,1.0288,6.2748,10.9008,-26.2137,0,0,0
0.0574,-0.0063,1.0127,4.5191,11.7634,-23.2366,0,0,0
0.0669,0.0161,1.0161,3.0992,11.9389,-22.3053,0,0,0
0.0679,0.0381,1.0095,2.5573,11.7252,-23.2595,0,0,0
0.0701,0.0298,1.0088,1.5573,11.0076,-26.3282,0,0,0
0.063,0.0334,1.0037,1.084,9.7634,-28.8244,0,0,0
0.0583,0.0168,1.0029,-0.1298,8.7405,-29.9084,0,0,0
0.0476,0.0093,1.0076,-0.4504,7.5878,-30.3053,0,0,0
0.0464,0.0012,1.0205,-1.458,6.5802,-29.0763,0,0,0
0.0344,-0.0183,1.0388,-2.0763,6.6107,-26.6489,0,0,0
0.0256,-0.0293,1.0376,-1.9847,7.5954,-23.1985,0,0,0
0.0242,-0.0383,1.043,-1.8015,8.7023,-18.7634,0,0,0
0.0212,-0.0356,1.0364,-1.374,9.3511,-14.1603,0,0,0
0.0176,-0.03,1.0295,0.2748,8.8168,-9.9924,0,0,0
0.0168,-0.022,1.0137,2.0382,7.4809,-6.6031,0,0,0
0.0215,-0.0044,1.0029,3.1756,5.1985,-4.4962,0,0,0
0.031,0.0093,0.9968,2.542,2.771,-3.4046,0,0,0
0.0364,0.0205,1.0042,1.9771,1.084,-3.5496,0,0,0
0.0405,0.0188,1.0286,1.3817,-0.0992,-3.8931,0,0,0
0.0452,0.0188,1.0474,1.4198,0.7176,-4.2595,0,0,0
0.0427,0.0173,1.0601,2.374,2.8855,-3.542,0,0,0
0.0444,0.0266,1.0537,3.313,4.9542,-3.6718,0,0,0
0.0413,0.0349,1.0317,2.9466,5.6565,-4.0,0,0,0
0.0439,0.0408,1.0078,1.5725,5.145,-4.6489,0,0,0
0.0435,0.0313,1.0071,0.313,3.9924,-5.9466,0,0,0
0.0366,0.0334,1.0159,-0.2443,2.3206,-6.9771,0,0,0
0.0313,0.0327,1.0247,-0.3817,1.0687,-7.5802,0,0,0
0.0317,0.0276,1.0259,0.0687,1.0229,-7.6641,0,0,0
0.0337,0.022,1.0393,0.5802,1.374,-7.3664,0,0,0
0.0317,0.0215,1.0366,1.1756,1.9008,-6.5649,0,0,0
0.0242,0.021,1.0334,1.4351,2.1832,-6.2672,0,0,0
0.03,0.0176,1.0286,0.9695,1.8473,-5.7481,0,0,0
0.0278,0.0273,1.0337,0.4504,1.7939,-5.458,0,0,0
0.0251,0.0212,1.0137,-0.3282,1.8397,-5.7786,0,0,0
0.0222,0.0129,1.0237,-2.1527,1.542,-5.8473,0,0,0
0.0237,0.0164,1.0278,-3.0916,1.2443,-5.2672,0,0,0
0.0286,0.0137,1.0449,-3.8015,1.2214,-5.6489,0,0,0
0.0195,0.0083,1.052,-2.5038,0.9618,-5.4962,0,0,0
0.0161,0.0134,1.0454,0.0153,1.5115,-5.1145,0,0,0
0.0161,0.012,1.0388,1.3359,1.3206,-4.145,0,0,0
0.0122,0.0154,1.0122,2.3359,0.6489,-2.855,0,0,0
0.0217,0.0188,1.001,0.687,-0.5038,-1.8244,0,0,0
0.0315,0.0273,1.0095,-1.1985,-1.1832,-1.5725,0,0,0
0.0298,0.0415,1.0322,-2.4504,-0.3893,-1.6565,0,0,0
0.0339,0.0413,1.0366,-3.8168,0.6641,-2.6107,0,0,0
0.0293,0.0366,1.0344,-3.3206,1.229,-3.6183,0,0,0
0.0278,0.0303,1.0256,-3.1374,1.0076,-4.6947,0,0,0
0.0232,0.0266,1.0312,-2.7481,0.1298,-5.0992,0,0,0
0.0229,0.0212,1.0232,-2.6794,-0.3817,-5.229,0,0,0
0.0239,0.0159,1.0376,-2.2824,-0.5573,-4.6107,0,0,0
0.0281,0.0208,1.0454,-1.6107,-0.3588,-4.3588,0,0,0
0.0239,0.0256,1.0518,-0.8473,0.1221,-4.3053,0,0,0
0.0212,0.021,1.0398,-0.0534,0.6336,-4.0382,0,0,0
0.0205,0.0125,1.0254,-0.0229,1.1908,-3.2824,0,0,0
0.019,0.0212,1.0215,-1.2824,1.0687,-2.8321,0,0,0
0.0261,0.0317,1.0183,-1.9924,0.4198,-2.5878,0,0,0
0.019,0.0369,1.0305,-1.9084,0.5573,-3.0229,0,0,0
0.0105,0.0374,1.0217,-1.3282,0.5802,-3.5267,0,0,0
0.0151,0.0278,1.0046,-0.9542,0.3053,-3.542,0,0,0
0.0205,0.0244,0.9993,-1.5649,-0.5573,-2.8473,0,0,0
0.0222,0.0291,1.0056,-2.5802,-1.6107,-2.2366,0,0,0
0.0249,0.0332,1.0146,-3.8244,-2.229,-1.8702,0,0,0
0.0286,0.0276,1.0244,-4.5649,-1.9237,-2.0305,0,0,0
0.0334,0.03,1.0383,-4.6107,-1.229,-2.2824,0,0,0
0.033,0.0247,1.0442,-4.229,-0.5267,-2.6641,0,0,0
0.032,0.0178,1.0527,-3.687,-0.3817,-3.0382,0,0,0
0.0291,0.0132,1.0491,-2.8244,-0.4809,-3.5573,0,0,0
0.0166,0.0132,1.0369,-2.1374,0.0,-3.0,0,0,0
0.0127,0.0205,1.033,-1.626,-0.0763,-2.9389,0,0,0
0.0222,0.0127,1.0264,-1.5496,-0.3511,-2.145,0,0,0
0.0242,0.0081,1.0269,-1.8473,-0.7176,-1.374,0,0,0
0.0256,0.0139,1.0449,-2.0458,-0.9084,-0.7939,0,0,0
0.0288,0.0183,1.052,-1.8015,0.4351,-0.8473,0,0,0
0.0266,0.0134,1.0449,-1.1145,1.3206,-0.7481,0,0,0
0.0215,0.0208,1.0452,-0.7023,2.0458,-0.5496,0,0,0
0.0215,0.021,1.0161,-0.5191,1.9008,-0.145,0,0,0
0.0205,0.0261,1.0015,-1.2595,0.6794,-0.3282,0,0,0
0.0249,0.0337,1.0051,-1.8931,-0.1603,-0.3588,0,0,0
0.0215,0.0273,1.0171,-3.1832,-0.8397,-0.7099,0,0,0
0.0217,0.0225,1.0244,-3.626,-0.8473,-1.1679,0,0,0
0.0203,0.0178,1.0269,-3.2443,-0.4504,-0.8855,0,0,0
0.0264,0.0171,1.0332,-3.0687,-0.2366,-0.374,0,0,0
0.0278,0.0166,1.0315,-2.0992,-0.1985,-0.0153,0,0,0
0.0244,0.0208,1.0364,-1.2748,-0.3282,0.1069,0,0,0
0.0271,0.0303,1.0295,-1.0076,-0.4427,-0.3282,0,0,0
0.0254,0.0234,1.0259,-1.6183,-0.6412,-0.6794,0,0,0
0.0256,0.021,1.0308,-2.6641,-0.374,-1.1679,0,0,0
0.0237,0.0229,1.0293,-4.0305,0.2061,-1.2519,0,0,0
0.0193,0.0149,1.0291,-4.0611,0.145,-0.9237,0,0,0
0.0146,0.0159,1.0337,-3.3282,-0.0458,-0.6718,0,0,0
0.0137,0.0142,1.0334,-2.9389,-0.4656,-0.5038,0,0,0
0.0166,0.0134,1.0332,-2.4656,-0.6489,0.0916,0,0,0
0.0115,0.0129,1.031,-2.084,-0.9542,0.4504,0,0,0
0.0107,0.0164,1.0337,-1.4962,-1.0076,1.2519,0,0,0
0.0161,0.0178,1.0349,-1.3435,-1.0611,1.2672,0,0,0
0.02,0.022,1.0349,-0.9466,-1.4656,1.2366,0,0,0
0.0251,0.0222,1.0376,-0.7328,-1.4198,1.084,0,0,0
0.0203,0.0291,1.033,-0.8321,-1.1298,0.6565,0,0,0
0.0264,0.0254,1.0415,-1.3664,-0.8855,0.3511,0,0,0
0.0239,0.0344,1.0461,-2.1756,-0.1374,0.1679,0,0,0
0.0237,0.031,1.0342,-2.3282,0.3969,-0.1374,0,0,0
0.0178,0.0322,1.032,-2.7176,0.6489,-0.4733,0,0,0
0.0212,0.0259,1.0295,-3.0458,1.0916,-0.5802,0,0,0
0.0256,0.0291,1.019,-3.1298,0.9695,-0.7099,0,0,0
0.0247,0.0271,1.0325,-3.0611,0.5038,-0.458,0,0,0
0.0195,0.0225,1.0347,-2.2977,-0.4122,-0.8015,0,0,0
0.0193,0.019,1.0349,-1.6641,-0.313,-0.8321,0,0,0
0.0159,0.0254,1.0305,-0.6031,-0.0458,-0.7557,0,0,0
0.0229,0.0286,1.0183,-0.8702,-0.1603,-0.4046,0,0,0
0.0242,0.0264,1.0249,-2.0916,-0.4504,-0.2366,0,0,0
0.0293,0.0288,1.0237,-3.3435,-0.1374,-0.2214,0,0,0
0.0208,0.0273,1.0325,-3.8931,0.0382,-0.5496,0,0,0
0.0239,0.0222,1.0378,-4.0382,0.5038,-1.1145,0,0,0
0.0225,0.0195,1.04,-3.2595,1.0382,-1.771,0,0,0
0.0217,0.0181,1.0339,-2.5344,0.7176,-1.5573,0,0,0
0.0212,0.0134,1.0298,-1.5878,0.2901,-1.5115,0,0,0
0.0193,0.0122,1.0286,-0.8779,0.1527,-1.3435,0,0,0
0.0137,0.0208,1.0256,-0.2443,-0.1145,-1.229,0,0,0
0.0142,0.0234,1.0095,-0.3588,-0.7786,-0.916,0,0,0
0.0168,0.012,1.0217,-1.5573,-1.4275,-0.5267,0,0,0
0.0208,0.0188,1.0249,-2.2366,-1.4275,-0.0382,0,0,0
0.0176,0.0227,1.0317,-2.3511,-0.7939,0.2137,0,0,0
0.0234,0.0254,1.0312,-1.9389,-0.3435,0.7405,0,0,0
0.0205,0.0271,1.0244,-1.6565,-0.0992,0.374,0,0,0
0.0291,0.0232,1.0237,-1.7099,-0.0458,-0.084,0,0,0
0.0261,0.0325,1.0242,-2.0229,-0.7328,-1.0534,0,0,0
0.0234,0.03,1.0286,-2.5344,-0.9084,-1.8397,0,0,0
0.0251,0.0198,1.0381,-2.5115,-0.6794,-2.1985,0,0,0
0.0198,0.019,1.0391,-3.1069,-0.3359,-2.3053,0,0,0
0.0178,0.0122,1.0283,-2.9313,-0.2901,-1.2824,0,0,0
0.0159,0.009,1.0295,-3.0611,-0.8321,-1.4046,0,0,0
0.0156,0.0034,1.0422,-3.145,-0.7557,-0.4351,0,0,0
0.0183,0.0049,1.0437,-2.771,-0.5649,-0.1527,0,0,0
0.0176,0.0112,1.0442,-1.8779,-0.3435,0.4427,0,0,0
0.0164,0.0154,1.0459,-1.0076,0.0229,0.4656,0,0,0
0.0166,0.0198,1.0464,-0.4962,0.6412,0.5878,0,0,0
0.0234,0.0186,1.0364,-0.6336,0.7634,0.1832,0,0,0
0.0232,0.0198,1.0249,-1.2901,0.6565,0.2519,0,0,0
0.0151,0.0237,1.0205,-2.4427,0.8779,-0.0992,0,0,0
0.0168,0.0176,1.0239,-3.3893,0.5267,-0.0916,0,0,0
0.0156,0.0188,1.0183,-4.0153,0.2901,-0.1221,0,0,0
0.0247,0.0173,1.0278,-3.5191,-0.1832,0.0,0,0,0
0.0225,0.0195,1.043,-2.7176,-0.3053,0.8015,0,0,0
0.0205,0.0212,1.0376,-1.458,-0.2748,0.3664,0,0,0
0.0217,0.0215,1.0398,-0.3664,0.0992,-0.3053,0,0,0
0.0276,0.0242,1.0303,0.1221,0.2748,-0.3511,0,0,0
0.0176,0.0308,1.0156,-0.1603,0.229,-0.8092,0,0,0
0.0178,0.0247,1.009,-1.4809,-0.0763,-1.3053,0,0,0
0.0217,0.0254,1.0024,-2.8931,-0.3817,-1.1221,0,0,0
0.0225,0.0234,1.0168,-4.5496,-1.0534,-0.9847,0,0,0
0.0195,0.0168,1.032,-4.7481,-1.1069,-0.8779,0,0,0
0.0171,0.0156,1.0442,-4.0,-0.145,-0.7939,0,0,0
0.0134,0.0173,1.0371,-3.1145,0.4427,-1.1374,0,0,0
0.0132,0.0159,1.0315,-1.8168,0.2977,-1.229,0,0,0
0.0125,0.0203,1.0237,-1.4656,-0.1908,-1.2824,0,0,0
0.012,0.0195,1.0176,-1.6336,-0.7863,-1.5496,0,0,0
0.0093,0.0188,1.0247,-2.5267,-1.2901,-1.0992,0,0,0
0.0146,0.0146,1.0361,-3.229,-1.6718,-1.0,0,0,0
0.0171,0.0132,1.0474,-3.6031,-1.4504,-0.6031,0,0,0
0.0134,0.0195,1.0417,-2.6412,-0.2748,-0.3435,0,0,0
0.0186,0.0164,1.0435,-1.7557,0.1679,-0.5115,0,0,0
0.0154,0.0188,1.0359,-1.145,0.1832,-0.916,0,0,0
0.0164,0.0212,1.0325,-1.2977,-0.2061,-0.8015,0,0,0
0.0178,0.0186,1.0388,-1.1069,-0.3359,-1.2977,0,0,0
0.0178,0.0154,1.0461,-0.9466,0.0076,-1.5496,0,0,0
0.0142,0.0132,1.0388,-1.5725,0.9695,-1.4733,0,0,0
0.0168,0.0081,1.0359,-2.3359,1.5191,-1.0305,0,0,0
0.0085,0.0132,1.0298,-2.2214,1.7634,-0.313,0,0,0
0.011,0.0188,1.0244,-2.3282,1.145,0.1527,0,0,0
0.0176,0.0156,1.0107,-2.1908,0.1756,0.3053,0,0,0
0.0203,0.021,1.0264,-2.1985,-0.5573,-0.0916,0,0,0
0.0198,0.021,1.0303,-1.8244,-1.1069,-0.9924,0,0,0
0.02,0.0254,1.0388,-1.1985,-0.9084,-2.1298,0,0,0
0.021,0.022,1.0371,-0.9466,-0.0687,-2.9771,0,0,0
0.0183,0.0154,1.0273,-1.2214,-0.2214,-2.9313,0,0,0
0.0134,0.0144,1.0222,-1.8321,-0.3359,-2.9084,0,0,0
0.0098,0.0066,1.0244,-2.626,-0.1221,-1.7405,0,0,0
0.0137,0.0071,1.0256,-2.8779,-0.3817,-1.0458,0,0,0
0.0154,0.011,1.0283,-3.1374,0.0992,0.0534,0,0,0
0.0208,0.0083,1.0291,-3.0458,0.1298,0.4809,0,0,0
0.0195,0.0103,1.0317,-2.5649,-0.229,0.2672,0,0,0
0.0234,0.0137,1.0266,-2.0916,-0.1374,0.084,0,0,0
0.0208,0.0171,1.031,-1.2061,-0.5191,-0.6718,0,0,0
0.0188,0.0156,1.0344,-0.6489,-0.4962,-1.5496,0,0,0
0.01,0.0229,1.0286,-0.6031,-0.3817,-2.2595,0,0,0
0.0112,0.0127,1.022,-0.8397,-0.0534,-1.9084,0,0,0
0.0095,0.0076,1.0186,-1.4885,-0.0687,-1.5496,0,0,0
0.0066,0.0085,1.0237,-2.5191,-0.3435,-0.6794,0,0,0
0.0078,0.0103,1.0229,-3.2366,-0.4504,0.0611,0,0,0
0.0154,0.0076,1.0271,-3.9542,-0.8931,0.4504,0,0,0
0.0176,0.0037,1.0391,-3.0,-0.6947,0.9618,0,0,0
0.011,0.0144,1.031,-1.4046,-0.5649,1.458,0,0,0
0.0132,0.0186,1.0308,-0.4427,-1.1985,0.6183,0,0,0
0.0251,0.0234,1.03,0.0534,-1.771,0.229,0,0,0
0.0229,0.0229,1.032,-0.9237,-1.4427,0.084,0,0,0
0.0232,0.0256,1.0327,-2.3053,-1.2366,-0.9084,0,0,0
0.019,0.0186,1.0283,-3.0687,-0.7939,-1.2977,0,0,0
0.0234,0.0156,1.0334,-3.3664,-0.3282,-1.0229,0,0,0
0.0193,0.022,1.0415,-3.1374,-0.5878,-0.3817,0,0,0
0.0225,0.02,1.0356,-2.855,-0.0687,-0.2137,0,0,0
0.0232,0.0159,1.0461,-2.1221,0.1069,-0.687,0,0,0
0.0234,0.0232,1.0522,-2.145,0.8015,-0.6794,0,0,0
0.0198,0.0205,1.0447,-2.0992,1.6718,-1.5649,0,0,0
0.02,0.0186,1.0427,-2.1603,1.8626,-1.9008,0,0,0
0.012,0.0186,1.031,-2.0,2.0382,-1.8931,0,0,0
0.0115,0.011,1.0215,-1.9618,1.4122,-2.4351,0,0,0
0.0103,0.0051,1.0269,-2.084,1.0992,-2.4122,0,0,0
0.0076,-0.0007,1.0317,-1.7176,1.0916,-2.1145,0,0,0
0.0029,0.0046,1.0359,-0.8855,1.0992,-1.2977,0,0,0
0.0042,0.0066,1.0256,-0.6107,1.1832,-0.5878,0,0,0
0.0098,0.0059,1.0195,-0.3359,1.1374,0.5573,0,0,0
0.0134,0.0186,1.0164,-0.4275,0.8473,1.4885,0,0,0
0.0188,0.0276,1.0171,-1.2061,0.2901,1.2366,0,0,0
0.022,0.0293,1.0205,-1.7481,0.3206,0.313,0,0,0
0.0146,0.0313,1.0166,-1.7557,0.2672,-1.2443,0,0,0
0.0181,0.032,1.0178,-1.771,-0.3664,-2.4809,0,0,0
0.0188,0.0225,1.0142,-2.0763,-0.7023,-3.4962,0,0,0
0.0159,0.0154,1.0305,-2.2214,-0.9924,-3.2672,0,0,0
0.0088,0.0139,1.0349,-2.2519,-1.3817,-2.6336,0,0,0
0.0112,0.0095,1.031,-2.9008,-0.542,-2.0,0,0,0
0.0127,0.0044,1.04,-2.7405,0.3053,-1.8244,0,0,0
0.0078,0.0073,1.0388,-2.2214,1.0763,-1.2901,0,0,0
0.0056,0.0076,1.0276,-1.3206,1.229,-1.0305,0,0,0
0.0046,0.0007,1.0269,-1.0611,1.0,-0.855,0,0,0
0.0056,0.0078,1.0217,-1.145,0.1221,-0.2519,0,0,0
0.0054,0.0098,1.0237,-1.3511,-0.8092,-0.0229,0,0,0
0.0085,0.0132,1.0237,-2.4351,-0.7939,-0.1145,0,0,0
0.0085,0.0183,1.0342,-3.1908,-0.0305,-0.1069,0,0,0
0.0142,0.0151,1.0354,-3.1908,0.7023,-0.2748,0,0,0
0.009,0.0164,1.0298,-2.9008,0.8015,-0.5954,0,0,0
0.0078,0.0195,1.0278,-2.6183,0.4885,-1.0153,0,0,0
0.0063,0.0085,1.0283,-1.7634,-0.458,-1.5344,0,0,0
0.0042,0.0117,1.0171,-1.2977,-1.0153,-1.7634,0,0,0
0.0059,0.0127,1.0137,-0.8855,-2.2595,-2.1374,0,0,0
