ax,ay,az,gx,gy,gz,left_click,right_click
-0.0479,0.2258,1.0554,-2.9084,1.5649,15.8855,0,0,0
-0.0513,0.2444,1.0322,-4.916,9.0,13.4885,0,0,0
-0.0845,0.2463,0.9714,-8.5038,7.4275,11.6794,0,0,0
-0.1045,0.2336,0.9695,-8.3282,0.5649,11.4046,0,0,0
-0.1055,0.228,0.9963,-6.0916,-2.7023,12.1145,0,0,0
-0.093,0.2295,0.9849,-3.6641,-6.0153,11.3435,0,0,0
-0.0828,0.2214,1.0107,-1.8702,-8.2901,10.1756,0,0,0
-0.0786,0.2371,1.0171,-0.0305,-7.2901,9.626,0,0,0
-0.0769,0.2437,1.0269,-0.7023,-5.5649,7.6794,0,0,0
-0.0815,0.2256,1.0149,-0.4198,-3.7863,6.4733,0,0,0
-0.0879,0.2085,1.0037,-0.4198,-3.6107,5.9847,0,0,0
-0.0894,0.1985,0.9949,0.0382,-4.8473,6.8244,0,0,0
-0.0952,0.1868,0.9829,0.0763,-6.6031,8.4122,0,0,0
-0.0757,0.1995,0.9731,-1.0916,-7.6718,9.7557,0,0,0
-0.0735,0.1924,0.9783,-5.0687,-8.4885,10.2977,0,0,0
-0.0808,0.1743,0.9805,-7.2366,-9.4885,11.687,0,0,0
-0.0872,0.1602,0.9912,-6.5573,-10.5649,14.2977,0,0,0
-0.073,0.1807,0.9856,-4.771,-12.5038,16.6107,0,0,0
-0.052,0.2014,0.9631,-4.542,-14.4122,17.0611,0,0,0
-0.0525,0.2146,0.9573,-4.8321,-17.5267,16.7786,0,0,0
-0.0676,0.2261,0.9746,-4.9389,-20.6718,15.855,0,0,0
-0.0759,0.2429,0.9902,-3.9695,-23.0305,15.2366,0,0,0
-0.0745,0.2375,1.0115,-2.0382,-25.8244,14.5344,0,0,0
-0.0571,0.2458,1.0298,-0.1527,-26.6794,13.374,0,0,0
-0.0479,0.251,1.0466,1.3206,-26.6107,12.1145,0,0,0
-0.0327,0.2649,1.0522,2.5573,-24.5191,9.8244,0,0,0
-0.0095,0.2764,1.0498,1.9695,-21.4733,6.229,0,0,0
-0.0029,0.2717,1.0454,0.5725,-16.6947,2.2595,0,0,0
-0.0125,0.2419,1.064,-1.626,-11.8168,0.6031,0,0,0
-0.0188,0.2219,1.0706,-1.2137,-8.2824,0.9847,0,0,0
-0.0273,0.2273,1.0461,-0.9618,-5.9847,1.3817,0,0,0
-0.0256,0.2192,1.0439,-1.3511,-5.5725,1.8855,0,0,0
-0.02,0.24,1.0471,-1.8397,-5.5573,1.6412,0,0,0
-0.0183,0.2319,1.0417,-1.4885,-5.0458,1.0305,0,0,0
-0.0132,0.2295,1.0493,0.5725,-4.6947,0.1679,0,0,0
-0.0117,0.2312,1.0396,2.0611,-3.2824,-0.8702,0,0,0
-0.01,0.2344,1.0396,2.4885,-2.1145,-1.916,0,0,0
-0.0112,0.2251,1.0244,1.626,-0.4198,-2.6718,0,0,0
-0.0178,0.2185,1.0229,1.0687,0.229,-3.084,0,0,0
-0.0247,0.2153,1.0229,0.5344,0.2519,-3.1985,0,0,0
-0.0244,0.1956,1.0063,-0.374,0.7328,-2.8626,0,0,0
-0.0249,0.1951,1.011,-1.1908,0.7328,-1.2137,0,0,0
-0.0281,0.1919,1.01,-2.0611,0.5344,-0.7405,0,0,0
-0.0305,0.1946,1.0144,-1.8397,0.3053,0.313,0,0,0
-0.0298,0.2068,1.0024,-2.0076,0.9618,0.9389,0,0,0
-0.0273,0.2168,0.9978,-1.9084,0.4733,1.1756,0,0,0
-0.0222,0.229,0.998,-1.9618,-0.458,0.7023,0,0,0
-0.0212,0.2139,1.0017,-0.5954,-1.5573,-0.2214,0,0,0
-0.0234,0.2212,1.0022,0.1527,-1.5725,-0.458,0,0,0
-0.0127,0.2158,0.9966,0.0992,-1.7481,-0.8168,0,0,0
-0.0073,0.2124,0.9907,-0.6183,-1.4351,-1.2366,0,0,0
-0.0076,0.2102,0.9968,-1.1069,-1.4733,-1.5496,0,0,0
-0.0129,0.2144,0.9858,-2.3588,-1.7786,-1.6641,0,0,0
-0.0171,0.2148,1.0112,-3.8092,-1.8015,-1.5878,0,0,0
-0.0166,0.207,1.0259,-4.0611,-1.4809,-1.0305,0,0,0
-0.0178,0.2102,1.0242,-3.1527,-0.9695,-1.0229,0,0,0
-0.0122,0.2007,1.0142,-2.0076,-0.6641,-1.3511,0,0,0
-0.0107,0.1968,0.9993,-1.313,-0.1908,-1.145,0,0,0
-0.0156,0.1965,0.9893,-0.5878,-0.4733,-0.7863,0,0,0
-0.0122,0.1992,0.9841,-1.1527,-1.9618,-0.3435,0,0,0
-0.0156,0.2036,0.9915,-2.6336,-3.0382,-0.1221,0,0,0
-0.0183,0.2126,1.0095,-3.2061,-3.5344,-0.3817,0,0,0
-0.0122,0.2246,1.011,-2.9847,-3.1069,-0.7863,0,0,0
-0.0081,0.2336,1.0164,-3.2748,-1.771,-1.6718,0,0,0
-0.0103,0.2429,1.0166,-3.7634,-0.9847,-2.855,0,0,0
-0.0088,0.2534,1.019,-4.0916,0.1756,-4.9924,0,0,0
-0.0051,0.252,1.0156,-3.374,0.5344,-6.9008,0,0,0
-0.0085,0.2612,1.0156,-1.771,-0.1374,-8.9924,0,0,0
-0.0012,0.292,1.0254,-0.1298,-0.8321,-13.2214,0,0,0
0.0068,0.3191,1.0398,1.6031,-1.0687,-18.4122,0,0,0
0.0276,0.3484,1.0447,3.7557,-0.9313,-25.9008,0,0,0
0.0261,0.3679,1.0579,8.2824,-0.7786,-34.1069,0,0,0
0.0352,0.3669,1.0671,12.8931,-1.5878,-42.6412,0,0,0
0.032,0.3604,1.085,19.3893,-1.771,-51.3969,0,0,0
0.0198,0.3391,1.0952,24.6031,-1.0153,-56.8168,0,0,0
0.0178,0.3589,1.1311,25.4885,3.3588,-62.2595,0,0,0
0.021,0.3704,1.1653,22.7023,11.3206,-67.7786,0,0,0
0.0291,0.3755,1.1465,20.8397,19.7176,-73.5115,0,0,0
0.0181,0.3721,1.0942,21.8779,25.6336,-80.1374,0,0,0
0.0159,0.335,1.0398,24.4351,25.1908,-84.9695,0,0,0
-0.0142,0.2791,1.0232,27.4733,22.3893,-86.6412,0,0,0
-0.0408,0.2537,1.0447,30.2672,20.0,-84.8626,0,0,0
-0.0647,0.2573,1.0737,32.8397,20.229,-83.4122,0,0,0
-0.0654,0.2461,1.0833,35.1832,23.0763,-82.5344,0,0,0
-0.0647,0.2612,1.0679,35.2061,27.6641,-82.7557,0,0,0
-0.0688,0.249,1.0161,33.771,30.8092,-82.9389,0,0,0
-0.0847,0.199,0.9858,31.1985,29.771,-80.0229,0,0,0
-0.1238,0.196,0.9871,27.7557,27.9771,-74.7252,0,0,0
-0.1562,0.2087,1.0339,23.6641,27.2214,-69.7176,0,0,0
-0.1682,0.2168,1.1011,21.7023,31.2672,-65.687,0,0,0
