ax,ay,az,gx,gy,gz,left_click,right_click
-0.0273,0.0215,1.0435,-0.2748,-1.916,9.4962,0,0,0
-0.0447,-0.0212,1.0537,-0.2519,-0.0687,13.8473,0,0,0
-0.0554,-0.0281,1.0398,-1.6565,1.1374,19.313,0,0,0
-0.0833,-0.0745,1.022,-4.4885,1.4427,27.1527,0,0,0
-0.0959,-0.1292,1.0076,-1.9847,-0.6412,38.8855,0,0,0
-0.0994,-0.145,1.0425,-1.9008,-0.6565,51.2214,0,0,0
-0.0972,-0.1174,1.0388,2.7176,0.2061,65.458,0,0,0
-0.0728,-0.0413,1.0544,6.7634,2.145,75.0992,0,0,0
-0.0271,0.0554,0.9966,11.3206,2.2672,80.3053,0,0,0
0.0076,0.1282,0.9766,12.8855,-2.229,77.1374,0,0,0
0.0322,0.1909,0.9954,13.2443,-7.0382,67.9542,0,0,0
0.0388,0.1653,1.0522,10.0687,-7.8321,56.9847,0,0,0
0.0161,0.1145,1.0952,4.7481,-4.229,50.6336,0,0,0
-0.0012,0.0527,1.1443,-4.3817,2.9771,51.2748,0,0,0
-0.0012,0.0496,1.1709,-13.9389,13.7328,56.9618,0,0,0
0.0017,0.0737,1.1907,-23.313,26.2824,63.1832,0,0,0
0.0107,0.1221,1.1875,-32.9847,40.0076,66.4046,0,0,0
0.0286,0.1479,1.1509,-36.9847,49.3282,65.6565,0,0,0
0.0361,0.1697,1.113,-36.3053,52.6412,59.3435,0,0,0
0.0154,0.1311,1.0801,-32.5191,50.8092,51.9008,0,0,0
-0.0095,0.1248,1.0715,-25.9313,47.2672,44.4427,0,0,0
-0.0339,0.1169,1.0554,-17.3511,43.7634,38.7863,0,0,0
-0.0466,0.0925,1.0374,-12.4733,40.6641,35.6641,0,0,0
-0.0674,0.0862,1.0222,-8.3664,37.9771,34.2443,0,0,0
-0.0664,0.0986,1.0007,-5.6794,35.2443,34.0305,0,0,0
-0.0667,0.125,0.9795,-4.0687,33.2901,32.8702,0,0,0
-0.0725,0.1497,0.9597,-3.313,30.4198,29.4275,0,0,0
-0.073,0.147,0.9504,-2.9466,26.542,24.7405,0,0,0
-0.0674,0.1572,0.948,-0.9237,21.7405,19.0992,0,0,0
-0.0806,0.1677,0.9216,0.5267,17.4733,13.8092,0,0,0
-0.0818,0.1685,0.9221,2.0611,12.4427,8.8092,0,0,0
-0.0876,0.1616,0.9121,2.1985,7.145,4.1527,0,0,0
-0.0906,0.1538,0.9116,3.687,2.2748,-0.5267,0,0,0
-0.1013,0.1313,0.9189,5.1221,-2.5802,-4.6031,0,0,0
-0.1138,0.1184,0.9434,5.8397,-6.4046,-6.7557,0,0,0
-0.1084,0.0891,0.9663,5.9084,-9.1603,-6.9847,0,0,0
-0.1084,0.0874,0.9873,5.5267,-9.3893,-5.9237,0,0,0
-0.1077,0.1045,0.9949,4.8626,-7.7252,-4.4656,0,0,0
-0.1018,0.1213,0.9888,3.313,-6.6031,-4.542,0,0,0
-0.0908,0.1311,0.9871,1.771,-5.8855,-6.0,0,0,0
-0.0833,0.1199,0.9783,0.229,-6.9924,-8.0153,0,0,0
-0.095,0.0891,0.9785,-0.3817,-9.4351,-10.6489,0,0,0
-0.1003,0.0664,0.9827,1.0916,-12.2748,-11.0534,0,0,0
-0.1025,0.0605,0.9966,2.4962,-14.1679,-9.0992,0,0,0
-0.0999,0.0776,1.0083,3.6412,-15.2519,-6.9542,0,0,0
-0.0925,0.1008,1.0281,4.4046,-14.4733,-6.2748,0,0,0
-0.0813,0.127,1.0312,4.4504,-12.6947,-7.1298,0,0,0
-0.074,0.1213,1.0234,3.0763,-11.7176,-10.0153,0,0,0
-0.0732,0.1077,1.0234,3.0076,-11.7557,-13.1145,0,0,0
-0.0803,0.0759,1.0251,2.4885,-12.6412,-14.771,0,0,0
-0.0898,0.0527,1.0342,3.1298,-12.4198,-13.5802,0,0,0
-0.0859,0.0471,1.0405,2.7099,-11.8626,-10.855,0,0,0
-0.0852,0.0598,1.0295,1.916,-10.6718,-8.0992,0,0,0
-0.0825,0.0732,1.0408,0.145,-9.1985,-7.0611,0,0,0
-0.0769,0.0781,1.041,-1.1221,-7.9466,-7.2214,0,0,0
-0.075,0.0842,1.0376,-1.9847,-7.2824,-8.2214,0,0,0
-0.0786,0.0764,1.0427,-2.4809,-7.2748,-8.9847,0,0,0
-0.0762,0.0759,1.0515,-2.0687,-7.3817,-8.7786,0,0,0
-0.0786,0.0701,1.0542,-0.8473,-6.6641,-8.8092,0,0,0
-0.0769,0.0764,1.0586,-0.771,-5.4809,-8.9084,0,0,0
-0.0762,0.0669,1.0601,-0.542,-4.5649,-8.8092,0,0,0
-0.0845,0.0632,1.0537,-0.084,-3.5038,-8.3435,0,0,0
-0.0876,0.0552,1.0479,-0.4198,-3.1527,-7.5344,0,0,0
-0.0811,0.0525,1.042,-0.6107,-2.1832,-5.3282,0,0,0
-0.0793,0.0601,1.0396,-0.9466,-1.4809,-3.3817,0,0,0
-0.0745,0.0635,1.0339,-1.3359,-1.2824,-2.2214,0,0,0
-0.0703,0.0657,1.0337,-1.1985,-2.0458,-1.8092,0,0,0
-0.0708,0.0596,1.0381,-1.2901,-1.916,-1.8015,0,0,0
