ax,ay,az,gx,gy,gz,left_click,right_click
0.0791,-0.0378,1.0344,-26.2061,4.4809,52.2366,0,0,0
0.0723,-0.042,1.0193,-31.2672,5.8855,53.4351,0,0,0
0.0796,-0.0579,1.0261,-34.0076,4.7939,57.0076,0,0,0
0.0833,-0.0664,1.0298,-33.8855,4.0916,61.7939,0,0,0
0.0789,-0.0535,1.0242,-31.6107,1.9237,65.4198,0,0,0
0.0745,-0.0667,1.0254,-29.2443,-1.9771,66.145,0,0,0
0.0601,-0.0972,1.0339,-24.4122,-5.3511,65.6718,0,0,0
0.04,-0.0964,1.0266,-19.3435,-8.4351,64.2672,0,0,0
0.0608,-0.1006,1.0183,-16.2214,-11.7252,64.4886,0,0,0
0.0952,-0.0823,1.032,-13.5649,-14.2366,65.771,0,0,0
0.1248,-0.0532,1.0369,-10.7634,-15.1298,65.9618,0,0,0
0.1396,-0.0007,1.0508,-7.3435,-14.3282,61.9771,0,0,0
0.1472,0.0381,1.0576,-5.7481,-13.2137,53.2061,0,0,0
0.1536,0.0239,1.0605,-6.2366,-10.7634,42.3969,0,0,0
0.1523,-0.0093,1.0691,-6.2366,-7.4733,31.9084,0,0,0
0.127,-0.0544,1.0662,-5.9695,-4.4733,24.9389,0,0,0
0.125,-0.1001,1.0752,-3.1756,-1.5191,23.458,0,0,0
0.1187,-0.0947,1.0613,0.2977,2.0916,25.8168,0,0,0
0.1145,-0.0549,1.0217,2.7023,4.1985,28.0,0,0,0
0.1228,-0.0215,1.0044,4.542,4.9618,26.4275,0,0,0
0.1189,0.0173,0.9897,4.9008,4.374,19.9695,0,0,0
0.0955,0.03,0.9431,1.7099,1.5496,10.4656,0,0,0
0.0991,-0.0212,0.9597,3.6794,-0.0611,2.7863,0,0,0
0.0862,-0.0247,0.9844,3.3664,1.2061,-2.8015,0,0,0
0.0835,-0.0681,0.9827,2.6183,-0.0916,-3.2977,0,0,0
0.0767,-0.0789,1.0137,1.2824,0.0076,-2.4962,0,0,0
0.0632,-0.074,1.0295,1.5649,2.1603,-1.9618,0,0,0
0.0623,-0.0798,1.0195,0.7786,4.2366,-1.6565,0,0,0
0.0591,-0.084,1.0056,-0.4733,5.6412,-1.1374,0,0,0
0.0615,-0.093,0.9805,-1.5878,5.0763,-0.4809,0,0,0
0.0576,-0.0928,0.9727,-1.6565,2.916,-0.3206,0,0,0
0.0493,-0.0835,0.9875,-2.1298,2.0076,-0.0153,0,0,0
0.0481,-0.0957,0.9761,-1.4122,-0.2595,0.0229,0,0,0
0.0627,-0.1062,1.0117,-1.3359,-3.4656,1.3664,0,0,0
0.075,-0.0989,1.0474,-0.5267,-4.1374,2.7176,0,0,0
0.0713,-0.0803,1.0432,0.4122,-2.7863,3.3511,0,0,0
0.0732,-0.0681,1.0466,0.5878,-0.9389,3.3206,0,0,0
0.0828,-0.0686,1.0303,-0.1374,0.0916,2.6412,0,0,0
0.0842,-0.0654,1.0181,-0.771,0.2366,1.9389,0,0,0
0.0818,-0.064,1.0181,-0.6031,0.0992,1.6489,0,0,0
0.0842,-0.0637,1.0134,-0.5267,-0.9542,1.229,0,0,0
0.0779,-0.062,1.0132,0.2443,-2.0611,0.1603,0,0,0
0.0815,-0.0593,1.0085,1.1374,-3.1985,-0.5267,0,0,0
0.0837,-0.0564,1.0239,1.2977,-3.9084,-1.0458,0,0,0
0.0869,-0.0649,1.0229,0.9771,-3.7786,-1.4885,0,0,0
0.0757,-0.0732,1.0317,1.0992,-3.1603,-1.6794,0,0,0
0.0779,-0.0808,1.0242,0.9389,-2.8321,-0.8702,0,0,0
0.0806,-0.0811,1.0305,-0.1527,-2.0305,0.8321,0,0,0
0.085,-0.0725,1.0403,-1.2061,-0.5496,2.2061,0,0,0
0.0835,-0.0647,1.0352,-2.084,1.0687,2.5115,0,0,0
0.0859,-0.0493,1.0342,-2.5573,2.3969,1.7023,0,0,0
0.0811,-0.0564,1.0066,-1.9924,1.4351,0.3435,0,0,0
0.0884,-0.0588,0.9932,-1.8168,-0.3511,-0.771,0,0,0
0.0774,-0.0657,1.0063,-1.3893,-1.2901,-1.4809,0,0,0
0.0769,-0.0767,1.0173,-0.6107,-2.0763,-1.9695,0,0,0
0.0769,-0.0815,1.0129,-0.4962,-2.0992,-1.0458,0,0,0
0.0735,-0.0732,1.0269,-0.4046,-1.4504,0.1527,0,0,0
0.0793,-0.0762,1.0103,-0.3893,-1.8702,1.3511,0,0,0
0.0896,-0.0637,1.012,-0.5344,-2.4962,1.855,0,0,0
0.0889,-0.0532,1.0149,-0.7634,-2.7481,0.9695,0,0,0
0.0925,-0.0618,1.0168,-1.0382,-3.2214,-0.4656,0,0,0
0.0928,-0.0605,1.0212,-1.7557,-2.9313,-1.2977,0,0,0
0.0916,-0.0657,1.0247,-2.7634,-2.7023,-2.0153,0,0,0
0.0908,-0.0796,1.0327,-3.1603,-1.5038,-1.7634,0,0,0
0.0823,-0.0796,1.0217,-3.1908,-1.3206,-0.4962,0,0,0
0.0811,-0.0837,1.0254,-2.2824,-1.7634,-0.0382,0,0,0
0.0764,-0.0774,1.0344,-1.0305,-2.4885,0.3969,0,0,0
0.0752,-0.0664,1.0396,0.0534,-2.5954,0.3206,0,0,0
0.083,-0.0657,1.0281,0.4809,-2.7023,-0.2595,0,0,0
0.0955,-0.0723,1.0334,0.4504,-3.374,-0.1298,0,0,0
0.0908,-0.0649,1.0344,-0.6489,-2.9008,0.3282,0,0,0
0.0913,-0.0659,1.0361,0.1145,-1.1756,0.6107,0,0,0
0.0911,-0.0674,1.0342,-0.3969,-0.3588,0.1832,0,0,0
0.0923,-0.0669,1.0303,-1.2061,0.3511,0.2748,0,0,0
0.0906,-0.0586,1.0217,-1.7557,0.0763,0.1603,0,0,0
0.0928,-0.0581,1.0244,-2.2748,-0.3588,-0.1527,0,0,0
0.0884,-0.05,1.0203,-1.8168,-0.4351,-0.542,0,0,0
0.0864,-0.0474,1.0264,-1.1298,-0.1985,-1.916,0,0,0
0.0903,-0.0413,1.0193,-0.5802,0.0305,-3.8168,0,0,0
0.0828,-0.0391,1.0137,0.1985,-0.3511,-5.7481,0,0,0
0.0854,-0.0413,1.0144,0.9313,-0.8321,-7.9313,0,0,0
0.0906,-0.0435,1.0151,2.084,-2.374,-10.0611,0,0,0
0.0918,-0.0344,1.0151,2.5496,-3.2824,-12.4656,0,0,0
0.095,-0.0205,1.02,5.1069,-3.7557,-15.2366,0,0,0
0.1089,0.0007,1.0305,7.0534,-4.2443,-19.4198,0,0,0
0.1255,0.0208,1.0408,7.4809,-3.5344,-24.8626,0,0,0
0.1543,0.0293,1.072,7.8092,-1.5038,-31.6031,0,0,0
0.1646,0.041,1.1028,7.5038,2.6794,-39.6183,0,0,0
0.1626,0.0186,1.1282,6.771,8.8244,-46.771,0,0,0
0.1465,0.0007,1.1355,5.9008,15.626,-51.4122,0,0,0
0.1306,-0.0449,1.1265,8.0229,21.6794,-52.4885,0,0,0
0.1169,-0.0425,1.1257,10.7405,27.458,-51.6031,0,0,0
0.106,-0.0442,1.1331,11.4427,33.8626,-49.0763,0,0,0
0.0957,-0.033,1.1235,11.7099,40.0611,-47.5573,0,0,0
0.085,-0.022,1.0776,10.8321,44.6183,-46.916,0,0,0
0.0845,-0.0193,1.0464,11.0229,47.0687,-46.229,0,0,0
0.0779,-0.0239,1.0103,7.3969,47.9084,-46.4427,0,0,0
0.0681,-0.0283,0.9839,4.8779,47.2977,-46.5649,0,0,0
0.0615,-0.0486,0.9785,1.6947,44.8473,-46.084,0,0,0
0.033,-0.0647,0.989,-0.9542,41.4809,-43.7481,0,0,0
0.0015,-0.0747,1.0061,-2.5115,38.0382,-40.771,0,0,0
-0.0283,-0.085,1.0334,-2.374,36.6183,-37.0763,0,0,0
-0.0247,-0.0955,1.032,-1.2977,34.8473,-32.6031,0,0,0
-0.0239,-0.0894,1.0488,-0.0382,34.4885,-27.1527,0,0,0
-0.0247,-0.0693,1.0527,0.1221,34.916,-23.1298,0,0,0
-0.0203,-0.0569,1.0417,0.6031,35.6489,-21.0153,0,0,0
-0.0332,-0.0442,1.0361,2.3817,36.9084,-21.0229,0,0,0
-0.0439,-0.0496,1.0063,4.2519,36.4198,-21.3053,0,0,0
-0.0498,-0.0537,0.9929,5.3435,34.2672,-20.6489,0,0,0
-0.0532,-0.0557,0.9851,5.7405,31.5649,-18.8779,0,0,0
-0.0496,-0.0479,0.9763,4.8397,28.3969,-16.4733,0,0,0
-0.0605,-0.0391,0.9888,3.8473,26.4427,-14.5115,0,0,0
-0.0623,-0.0271,0.9812,3.5649,24.6107,-13.626,0,0,0
-0.0667,-0.0125,0.9868,2.916,23.1832,-14.2748,0,0,0
-0.0684,-0.0142,0.99,2.7099,21.5496,-15.5878,0,0,0
-0.0767,-0.0183,0.9824,2.9008,20.3969,-16.313,0,0,0
-0.083,-0.0291,0.9929,3.0153,18.1145,-16.2748,0,0,0
-0.093,-0.031,0.9939,3.1756,16.0305,-15.5496,0,0,0
-0.0974,-0.0459,0.9856,3.1145,14.0687,-13.6489,0,0,0
-0.1028,-0.0459,0.9878,2.6031,11.3359,-12.1145,0,0,0
-0.1096,-0.0447,1.0166,2.5954,10.6412,-10.9237,0,0,0
-0.1074,-0.0439,1.0278,2.7176,11.3359,-10.1145,0,0,0
-0.106,-0.0437,1.0403,1.0382,12.6336,-8.374,0,0,0
-0.0999,-0.0447,1.0388,-0.1145,13.916,-6.4656,0,0,0
-0.1111,-0.0403,1.0273,-0.145,14.8321,-4.7328,0,0,0
-0.114,-0.0315,0.9958,0.1832,13.5191,-3.5802,0,0,0
-0.1179,-0.0217,0.9834,0.4733,10.6107,-3.1221,0,0,0
-0.124,-0.0061,0.99,1.2061,7.855,-3.5344,0,0,0
-0.1162,-0.0078,0.9895,1.1527,5.2748,-4.1756,0,0,0
-0.1067,-0.0083,1.0022,1.1069,3.1145,-4.1908,0,0,0
-0.105,-0.0005,1.0066,1.9313,2.0534,-4.5191,0,0,0
-0.0994,0.011,1.0178,1.3359,1.8702,-5.687,0,0,0
-0.0974,0.0225,1.0142,0.7176,1.8015,-7.7099,0,0,0
-0.1001,0.02,1.0164,0.145,2.3817,-10.2824,0,0,0
-0.1101,0.0291,1.0115,-0.4122,3.1298,-12.9237,0,0,0
-0.1064,0.0193,1.0061,-1.5038,2.9695,-15.1298,0,0,0
-0.1086,0.0132,1.001,-2.0076,1.7023,-16.2443,0,0,0
-0.1057,0.0171,1.0005,-1.771,0.145,-17.3969,0,0,0
-0.0991,0.0374,1.0093,-0.0763,-1.9618,-19.8779,0,0,0
-0.0789,0.0515,1.0266,1.6794,-3.1756,-24.229,0,0,0
-0.0642,0.0654,1.0364,3.1298,-2.5496,-28.9618,0,0,0
-0.0559,0.0745,1.0437,3.4275,-0.9313,-34.4809,0,0,0
-0.0564,0.072,1.0493,3.0229,1.0992,-39.458,0,0,0
-0.0513,0.0693,1.0647,2.0763,4.1298,-43.084,0,0,0
-0.0432,0.0723,1.0818,-0.4427,7.3511,-46.2519,0,0,0
-0.0378,0.072,1.1011,-2.687,12.2214,-47.9695,0,0,0
-0.0464,0.0618,1.0801,-3.2214,16.5802,-49.5496,0,0,0
-0.0505,0.0588,1.0642,-2.6412,19.5802,-51.0,0,0,0
-0.064,0.0688,1.0457,-2.9313,20.7176,-53.3664,0,0,0
-0.0703,0.0544,1.0439,-2.2214,21.4962,-57.0992,0,0,0
-0.0857,0.0471,1.0405,-1.1069,22.855,-61.4504,0,0,0
-0.0947,0.0315,1.0315,1.2595,23.4809,-64.7634,0,0,0
-0.0999,0.0144,1.0205,3.1985,23.9695,-66.9313,0,0,0
-0.1108,-0.0125,0.9956,3.5954,23.7023,-66.5496,0,0,0
-0.1311,-0.0305,1.0103,3.3817,23.2977,-65.4657,0,0,0
-0.1548,-0.0515,1.0,3.2443,23.7176,-63.8779,0,0,0
-0.1729,-0.0686,0.9922,2.7786,23.313,-61.5267,0,0,0
-0.1929,-0.0771,0.9766,0.6718,21.6336,-58.0458,0,0,0
-0.2007,-0.0776,0.9915,-2.8321,21.0763,-53.3359,0,0,0
-0.2002,-0.0811,0.9976,-5.4656,20.855,-49.1756,0,0,0
-0.198,-0.0867,0.9873,-7.5191,21.084,-45.3817,0,0,0
-0.2026,-0.0854,0.9866,-7.8397,21.4733,-43.1069,0,0,0
-0.2144,-0.0962,0.98,-7.5344,20.3664,-41.3511,0,0,0
-0.2236,-0.0962,0.9648,-5.5878,18.3893,-39.7405,0,0,0
-0.2412,-0.1172,0.9619,-4.8244,15.313,-37.5878,0,0,0
-0.2456,-0.1323,0.947,-4.5496,10.4427,-34.313,0,0,0
-0.2473,-0.1404,0.9658,-5.374,6.1069,-29.7481,0,0,0
-0.2561,-0.1602,0.9973,-4.8092,4.1603,-24.458,0,0,0
-0.2532,-0.1616,1.01,-4.9542,4.1221,-18.7863,0,0,0
-0.2454,-0.1636,1.0164,-4.2519,4.7328,-12.9389,0,0,0
-0.2368,-0.1482,0.9939,-3.0305,3.8015,-7.4809,0,0,0
-0.2324,-0.1411,0.9937,-1.9695,2.3969,-4.2137,0,0,0
-0.2339,-0.1331,0.9851,0.084,0.5802,-2.4351,0,0,0
-0.2417,-0.1335,0.9626,2.6565,-2.3053,-0.8779,0,0,0
-0.2395,-0.1331,0.9531,4.5191,-6.1832,0.9389,0,0,0
-0.2385,-0.1306,0.9504,5.0687,-10.9237,3.6718,0,0,0
-0.2278,-0.1299,0.9397,5.0534,-14.7328,7.3817,0,0,0
-0.2236,-0.1213,0.9409,4.2748,-18.0076,11.4656,0,0,0
-0.2151,-0.1311,0.9397,3.8626,-20.687,15.542,0,0,0
-0.2173,-0.1177,0.9207,2.6107,-25.1985,18.6031,0,0,0
-0.2187,-0.0989,0.8894,2.3206,-31.7328,21.7634,0,0,0
-0.2051,-0.0908,0.9214,3.1374,-38.2672,24.2901,0,0,0
-0.1973,-0.1086,0.9407,1.8702,-42.3969,26.9084,0,0,0
-0.199,-0.1047,0.9536,1.6947,-44.2672,29.7939,0,0,0
-0.1921,-0.1125,0.967,-0.3817,-45.916,34.6718,0,0,0
-0.1648,-0.1047,0.9814,-2.3817,-46.0687,40.0,0,0,0
-0.1538,-0.1016,0.968,-4.6641,-46.6183,44.9924,0,0,0
-0.1428,-0.0754,0.9314,-5.374,-49.1985,49.3893,0,0,0
-0.1138,-0.0796,0.9128,-6.6489,-54.5573,52.2977,0,0,0
-0.0999,-0.0483,0.9597,-7.3435,-58.8168,53.3969,0,0,0
-0.0916,-0.0503,1.0354,-9.145,-58.7176,51.9847,0,0,0
-0.0701,-0.0303,1.0969,-9.3969,-55.2748,51.0992,0,0,0
-0.0532,-0.0667,1.1013,-8.626,-48.7481,50.6718,0,0,0
-0.0391,-0.0493,1.0845,-6.5038,-43.0611,52.0763,0,0,0
-0.0247,-0.0366,1.0813,-5.0382,-39.8092,52.5649,0,0,0
-0.0088,-0.0115,1.0798,-2.8321,-36.0229,50.8397,0,0,0
-0.0012,0.0,1.0811,0.9313,-32.9008,47.7405,0,0,0
0.0073,0.0066,1.0718,3.6183,-31.1298,43.855,0,0,0
0.0061,0.0042,1.0483,5.3359,-31.2061,40.7863,0,0,0
0.0107,0.0156,1.0615,6.0687,-31.5344,37.8702,0,0,0
0.0146,0.0093,1.0742,6.9237,-30.4656,35.6641,0,0,0
0.0242,0.0161,1.0813,6.8015,-28.5496,33.9618,0,0,0
0.04,0.009,1.0884,6.916,-25.5267,33.1756,0,0,0
0.0427,0.0103,1.0886,6.5191,-22.6718,32.3588,0,0,0
0.0344,0.0195,1.0825,7.2443,-20.1374,30.6412,0,0,0
0.0405,0.03,1.0818,7.1908,-17.4809,28.3893,0,0,0
0.0437,0.0288,1.0874,5.8473,-15.3969,26.458,0,0,0
0.0461,0.0271,1.0857,4.5115,-12.9695,25.3893,0,0,0
0.053,0.0366,1.0925,3.6412,-11.0153,23.8779,0,0,0
0.0605,0.0391,1.0884,2.1298,-8.2061,21.916,0,0,0
0.0608,0.0422,1.0918,2.4046,-5.4046,18.8855,0,0,0
0.0562,0.0291,1.0801,3.4198,-3.3511,15.7099,0,0,0
0.0344,0.0364,1.0701,5.8473,-2.3664,12.3435,0,0,0
0.0247,0.0239,1.041,8.0534,-2.9237,9.3817,0,0,0
0.0271,-0.0005,1.0286,9.9847,-4.5802,8.916,0,0,0
0.022,-0.012,1.0479,11.2137,-5.229,10.4885,0,0,0
0.0107,0.0005,1.0562,11.5573,-3.9847,11.7099,0,0,0
0.0098,0.0088,1.0518,10.4962,-1.7557,13.0611,0,0,0
0.0166,0.0054,1.0483,8.0992,0.6565,14.4656,0,0,0
0.0203,0.0068,1.0554,5.8168,2.7863,16.1298,0,0,0
0.0132,0.0098,1.04,3.8397,5.3206,17.5725,0,0,0
0.0161,0.009,1.0051,2.6031,5.9389,18.626,0,0,0
0.0256,0.0129,1.0024,2.2366,4.3893,18.8626,0,0,0
0.0168,0.0364,1.0054,2.9237,3.7023,17.4198,0,0,0
0.0151,0.0405,0.991,2.5191,1.8473,14.9847,0,0,0
0.0295,0.0381,0.9824,2.9771,-0.9771,13.1527,0,0,0
0.0237,0.041,1.0017,3.0305,-3.7863,10.8931,0,0,0
0.0239,0.0491,1.0212,2.7176,-4.3206,8.5191,0,0,0
0.0288,0.0425,1.042,2.145,-3.1679,6.4809,0,0,0
0.0303,0.04,1.0449,1.3969,-0.5573,4.1985,0,0,0
0.0269,0.041,1.03,0.4351,1.1069,2.8015,0,0,0
0.0269,0.0344,1.0361,0.4504,1.3969,1.1603,0,0,0
0.0198,0.0391,1.0374,0.7328,1.7481,-0.4809,0,0,0
0.0085,0.0337,1.0334,1.7786,1.3588,-2.0992,0,0,0
0.0066,0.0234,1.0249,2.5344,0.1832,-2.8931,0,0,0
