ax,ay,az,gx,gy,gz,left_click,right_click
-0.082,-0.0723,0.9788,-12.6489,-4.7786,-11.6489,0,0,0
-0.1074,-0.0818,0.9873,-6.7023,-5.0382,-8.3817,0,0,0
-0.1089,-0.0427,0.9814,0.0687,-5.6718,-5.8015,0,0,0
-0.1082,0.0186,0.9756,2.542,-7.3817,-7.6183,0,0,0
-0.1157,0.0686,1.0046,-0.0305,-9.9618,-11.0534,0,0,0
-0.104,0.0554,1.0239,-4.9084,-12.1298,-14.4046,0,0,0
-0.0928,0.0051,1.0405,-6.916,-10.6336,-15.8779,0,0,0
-0.1135,-0.0208,1.0464,-3.9084,-9.771,-17.4046,0,0,0
-0.1355,-0.0322,1.0422,-0.2672,-11.0611,-18.1985,0,0,0
-0.1423,-0.021,1.064,1.1908,-12.6794,-18.7252,0,0,0
-0.1213,0.0024,1.1086,-1.0458,-13.2824,-20.1527,0,0,0
-0.0869,-0.0017,1.137,-5.1985,-12.0076,-23.229,0,0,0
-0.051,-0.0112,1.1506,-11.145,-8.2366,-25.9924,0,0,0
-0.0259,-0.0618,1.1575,-14.7023,-3.0916,-26.9237,0,0,0
-0.0225,-0.0952,1.1355,-15.5038,0.5649,-26.5191,0,0,0
-0.0381,-0.1204,1.0859,-13.916,2.0992,-24.2519,0,0,0
-0.0408,-0.1272,1.0737,-10.3435,1.2672,-20.5878,0,0,0
-0.041,-0.104,1.0649,-7.0,0.8702,-18.2061,0,0,0
-0.0347,-0.0579,1.0542,-5.5191,0.1679,-16.0382,0,0,0
-0.0239,-0.0352,1.0518,-6.084,1.0534,-15.2366,0,0,0
-0.0283,-0.042,1.0334,-5.7099,1.8397,-14.9237,0,0,0
-0.041,-0.0632,1.0376,-1.8168,1.8168,-13.3969,0,0,0
-0.0562,-0.0483,1.0186,1.7328,1.2214,-11.5725,0,0,0
-0.0637,-0.0161,1.0259,3.7405,-0.7023,-9.6718,0,0,0
-0.0459,0.0273,1.0234,3.3359,-1.5191,-9.3206,0,0,0
-0.0488,0.0483,0.9985,0.145,-0.0305,-13.145,0,0,0
-0.0657,0.05,0.9768,-5.1221,-2.7176,-17.7557,0,0,0
-0.0745,-0.019,0.9734,-8.9695,-6.0687,-19.0611,0,0,0
-0.0781,-0.0752,0.9897,-7.6412,-10.6565,-17.1145,0,0,0
-0.0657,-0.1099,1.0129,-2.4351,-14.0,-14.0916,0,0,0
-0.0359,-0.1013,1.0435,3.2137,-13.5725,-11.6489,0,0,0
-0.0317,-0.0867,1.0459,6.916,-10.0076,-9.3893,0,0,0
-0.0537,-0.0471,1.0337,7.9084,-7.626,-7.9237,0,0,0
-0.0686,-0.0283,1.0286,7.855,-7.6183,-8.7023,0,0,0
-0.0698,-0.0217,1.0312,7.4046,-9.0992,-9.7176,0,0,0
-0.0596,-0.0273,1.0364,6.6794,-10.8244,-10.8931,0,0,0
-0.0447,-0.0437,1.0583,4.8244,-10.7252,-11.0153,0,0,0
-0.0303,-0.0674,1.0642,3.6183,-8.542,-9.2137,0,0,0
-0.0225,-0.0901,1.0547,6.1221,-5.8473,-6.4656,0,0,0
-0.0181,-0.0688,1.0344,9.8855,-4.1603,-3.9924,0,0,0
-0.0352,-0.0518,1.0083,14.0,-4.1145,-2.8321,0,0,0
-0.0408,-0.0234,1.0093,16.626,-5.1985,-1.7863,0,0,0
-0.0439,-0.0042,1.0166,17.0687,-6.3511,-2.1527,0,0,0
-0.0347,-0.0015,1.0203,16.8473,-7.0763,-2.2824,0,0,0
-0.0203,-0.0051,1.0112,15.3893,-6.4733,-2.2595,0,0,0
-0.022,0.0146,0.9805,13.0382,-6.1374,-2.855,0,0,0
-0.0425,0.0146,0.9778,10.4962,-7.8168,-3.4885,0,0,0
-0.0476,0.0103,0.9832,9.3969,-10.5344,-4.4122,0,0,0
-0.0789,-0.0261,0.989,7.626,-13.8015,-5.6107,0,0,0
-0.0203,-0.0056,1.0227,7.7405,-14.4962,-5.5573,0,0,0
0.0203,-0.0193,1.0332,8.374,-13.9084,-5.8168,0,0,0
0.0498,-0.0205,1.0574,7.7634,-9.7481,-6.2443,0,0,0
0.0457,-0.009,1.0649,6.687,-5.0305,-5.916,0,0,0
0.0293,-0.0203,1.0686,5.5878,-1.4962,-5.7023,0,0,0
0.0183,-0.0317,1.0564,5.8397,0.1908,-5.374,0,0,0
0.0186,-0.0383,1.0535,6.8397,1.4275,-3.4733,0,0,0
0.0486,-0.0337,1.0591,7.145,2.2137,-1.5267,0,0,0
0.0684,-0.0376,1.0334,7.1221,5.2519,0.1756,0,0,0
0.0449,-0.0488,1.0259,7.1679,7.6718,1.2519,0,0,0
0.0203,-0.0798,1.0381,9.7481,8.3282,5.8015,0,0,0
0.0056,-0.063,1.0405,14.4427,8.4427,9.8168,0,0,0
0.0325,-0.0198,1.0764,17.5114,9.5954,14.5496,0,0,0
0.0208,0.0156,1.0747,14.084,12.9771,16.5114,0,0,0
0.0098,-0.0007,1.0737,11.0305,17.5954,15.4885,0,0,0
-0.0317,0.0027,1.0352,9.3969,19.8931,14.4427,0,0,0
-0.0225,-0.0186,1.0212,9.8473,19.542,13.7176,0,0,0
0.1335,-0.001,1.0688,12.9618,20.8321,13.4351,0,0,0
-0.0781,0.0225,1.0305,14.7863,17.2672,14.2672,0,0,0
-0.0276,0.0588,1.0413,12.855,17.771,13.3282,0,0,0
0.0037,0.0701,1.0828,9.6031,21.1145,9.9389,0,0,0
-0.0237,0.0798,1.0818,3.0611,29.6107,7.1985,0,0,0
-0.0344,0.0383,1.0664,0.3969,32.9466,6.9695,0,0,0
-0.0208,0.0537,1.0212,-0.1679,34.4427,8.3053,0,0,0
-0.0613,0.064,1.0188,0.4656,33.8855,9.5267,0,0,0
-0.0579,0.0837,0.9834,2.771,33.145,8.9008,0,0,0
-0.1035,0.0935,0.9534,2.8931,30.4427,5.374,0,0,0
-0.1038,0.0845,0.9412,1.5725,27.0153,2.458,0,0,0
-0.1023,0.0569,0.9604,-0.7099,24.9389,4.5038,0,0,0
-0.1323,0.0203,0.9858,-0.4351,23.3511,7.2214,0,0,0
-0.127,0.0295,0.9893,6.4962,20.6183,7.5878,0,0,0
-0.1152,0.0718,1.0125,10.5496,19.9771,6.2214,0,0,0
-0.1458,0.1118,1.0181,8.9771,19.145,5.0992,0,0,0
-0.1128,0.1028,1.0288,6.9924,19.0458,3.0916,0,0,0
-0.1426,0.0779,1.0366,8.1374,20.8473,-0.2137,0,0,0
-0.155,0.0884,1.0403,9.9695,20.1374,-1.0992,0,0,0
-0.1543,0.0837,1.0291,8.4885,20.1069,-2.3511,0,0,0
-0.1401,0.0684,1.0613,9.8702,18.1756,-2.4733,0,0,0
-0.1125,0.1067,1.0725,6.9695,20.5191,-3.1832,0,0,0
-0.1387,0.1116,1.05,2.5191,22.5725,-5.9237,0,0,0
-0.1599,0.0798,1.0105,-1.3817,22.5573,-7.4351,0,0,0
-0.1506,0.0486,1.0154,-1.3053,20.4733,-8.2519,0,0,0
-0.1545,0.0325,1.0393,1.5038,18.9008,-8.5115,0,0,0
-0.1716,0.032,1.0217,4.2443,18.6031,-5.9924,0,0,0
-0.1633,0.061,1.0083,4.5191,17.6107,-4.3053,0,0,0
-0.1655,0.0679,0.9978,1.8779,15.1069,-4.3435,0,0,0
-0.155,0.0483,0.991,-1.084,13.7252,-2.9695,0,0,0
-0.1531,0.0525,0.9919,-3.374,13.6412,-2.7481,0,0,0
-0.1331,0.0569,0.9922,-5.7786,12.145,-2.7328,0,0,0
-0.1711,0.0154,0.9773,-5.4962,12.7786,-1.6336,0,0,0
-0.1836,0.022,0.9731,-3.542,8.4962,0.4122,0,0,0
-0.1875,0.0066,0.9631,-1.5878,4.5802,2.8473,0,0,0
-0.1895,0.0129,0.9641,1.6947,0.1603,4.916,0,0,0
-0.1804,0.0442,0.9868,2.7023,-1.9542,6.1069,0,0,0
-0.1611,0.0564,1.0173,1.6031,-0.8779,7.2824,0,0,0
-0.136,0.0776,1.0457,-1.9542,1.8855,8.8244,0,0,0
-0.1782,0.071,1.0388,-5.1221,4.5496,11.0763,0,0,0
-0.1875,0.0742,1.021,-5.7099,5.084,11.0382,0,0,0
-0.1919,0.0811,1.0107,-4.5496,4.6947,9.7023,0,0,0
-0.2007,0.0759,1.0115,-3.0229,3.7939,7.9237,0,0,0
-0.1965,0.0833,1.0078,-1.3588,3.8473,7.2214,0,0,0
-0.1887,0.0798,1.0198,0.9618,4.9237,5.8855,0,0,0
-0.1921,0.0935,1.0144,1.3435,5.1908,4.6412,0,0,0
-0.1919,0.1138,1.0229,-1.7176,5.4733,3.6718,0,0,0
-0.1904,0.124,1.0137,-6.9924,5.6565,1.6718,0,0,0
-0.1868,0.0842,1.0256,-9.0076,5.7099,0.1908,0,0,0
-0.1853,0.0688,1.032,-9.2595,6.626,-0.2443,0,0,0
-0.1924,0.05,1.0308,-7.6336,6.916,0.3206,0,0,0
-0.1931,0.0542,1.0361,-6.2366,7.5496,0.6107,0,0,0
-0.1902,0.0332,1.0325,-5.3435,8.5878,2.2595,0,0,0
-0.2,0.0496,1.0142,-2.1145,8.7023,5.1679,0,0,0
-0.2004,0.0313,1.0112,1.4885,9.9618,5.1145,0,0,0
-0.2083,0.0608,0.9956,3.5267,9.1374,5.0305,0,0,0
-0.2058,0.0872,0.998,0.7099,8.3359,3.8855,0,0,0
-0.2021,0.0881,1.012,-4.8855,7.5496,3.3206,0,0,0
-0.1863,0.0732,1.03,-9.3511,8.6031,3.3206,0,0,0
