ax,ay,az,gx,gy,gz,left_click,right_click
-0.2053,0.2993,0.9858,15.4885,5.3817,1.3435,0,0,0
-0.1853,0.3203,0.9172,17.8473,4.2443,0.0763,0,0,0
-0.1863,0.3716,0.9446,14.8321,3.1221,0.3359,0,0,0
-0.1763,0.3472,0.9143,13.6183,4.3206,2.6718,0,0,0
-0.1941,0.3872,0.9521,13.4198,4.374,1.0763,0,0,0
-0.1982,0.4224,0.8125,-1.1298,0.0916,-1.4198,0,0,0
0.0073,-0.0261,0.7366,-55.9008,-14.1069,46.6183,0,0,0
-0.3721,0.4575,1.0178,-10.6183,0.2901,41.5573,0,0,0
-0.3594,0.5007,1.0449,-8.3359,-10.2519,18.916,0,0,0
-0.072,0.4075,1.0188,-13.0,-18.6947,0.1756,0,0,0
-0.1851,0.647,1.0337,-14.2137,-14.7481,8.5191,0,0,0
-0.064,0.3447,1.1104,-16.6947,-14.0763,2.1527,0,0,0
-0.0679,0.3484,0.9934,-14.1985,-2.6107,5.5344,0,0,0
-0.1624,0.3369,0.8276,-13.2061,1.0305,1.3664,0,0,0
-0.2437,0.3513,0.9727,-14.1069,-3.0916,-4.4504,0,0,0
-0.1787,0.2258,0.8767,-13.2061,-8.626,-4.8931,0,0,0
-0.1765,0.29,0.9602,-10.0,-9.626,-2.5191,0,0,0
-0.1462,0.3738,0.96,-9.9008,-8.8397,-3.5954,0,0,0
-0.1624,0.416,0.969,-13.8855,-8.2137,-5.1298,0,0,0
-0.1494,0.3933,0.9973,-16.145,-6.9771,-7.9542,0,0,0
-0.1467,0.3411,1.0132,-16.855,-7.9771,-14.084,0,0,0
-0.1311,0.3293,1.0105,-16.0916,-2.9542,-13.5649,0,0,0
-0.175,0.3413,1.0222,-14.8473,0.5573,-14.7176,0,0,0
-0.1926,0.3289,0.9819,-14.145,-1.9466,-15.7023,0,0,0
-0.123,0.2937,1.0056,-14.3435,-0.4885,-24.4198,0,0,0
-0.1277,0.2178,1.0378,-6.229,3.8626,-19.8015,0,0,0
-0.1621,0.2166,1.0039,2.4275,8.9924,-12.5344,0,0,0
-0.1738,0.292,0.9285,6.8092,8.3435,-13.2977,0,0,0
-0.1956,0.3101,1.0415,9.2824,10.7786,-15.1374,0,0,0
-0.2092,0.3142,0.9404,10.6947,6.5191,-14.7023,0,0,0
-0.1936,0.2974,0.9414,10.3206,4.9008,-13.626,0,0,0
-0.1885,0.3367,0.9719,10.3817,8.7557,-11.5802,0,0,0
-0.1946,0.353,0.9514,7.9924,12.1527,-10.9084,0,0,0
-0.1899,0.3447,0.9521,5.7939,14.4504,-10.5115,0,0,0
-0.1797,0.3379,0.9329,3.8473,12.3359,-10.8473,0,0,0
-0.1812,0.3274,0.9243,2.1527,9.1069,-11.6031,0,0,0
-0.1946,0.3167,0.9336,0.5496,6.3893,-10.9771,0,0,0
-0.1982,0.2915,0.9517,-0.8702,5.2977,-8.4962,0,0,0
-0.2039,0.2976,0.9739,0.4504,7.542,-6.458,0,0,0
-0.2178,0.3174,0.9727,1.1985,11.084,-4.4656,0,0,0
-0.207,0.3181,0.9641,1.2061,14.1679,-3.6641,0,0,0
-0.2073,0.3215,0.9434,1.2214,14.7863,-3.0305,0,0,0
-0.2053,0.325,0.9385,-0.5115,13.855,-2.1832,0,0,0
-0.2141,0.3145,0.9358,-2.6336,12.6794,-1.2901,0,0,0
-0.2266,0.3225,0.9402,-4.6718,9.626,-0.6107,0,0,0
-0.2354,0.3477,1.04,-5.4809,2.4122,4.1221,0,0,0
-0.2151,0.3164,0.9954,-3.4275,10.7939,3.3206,0,0,0
-0.2026,0.3269,0.949,-3.4275,19.7557,0.8473,0,0,0
-0.2234,0.3152,0.9412,-4.4198,16.3435,3.3664,0,0,0
-0.2124,0.2981,0.9531,-4.2366,13.4504,3.7634,0,0,0
-0.2183,0.3083,0.9382,-4.7328,13.3588,3.6718,0,0,0
-0.2437,0.3369,0.9241,-5.9084,10.0687,3.1145,0,0,0
-0.2429,0.3213,0.9414,-5.9771,5.3588,3.4275,0,0,0
-0.2332,0.3391,0.9446,-6.6794,9.3664,2.5954,0,0,0
-0.2537,0.3181,0.9292,-7.3664,7.3664,2.7786,0,0,0
-0.2314,0.3062,0.9446,-6.6107,5.1756,3.2519,0,0,0
-0.2244,0.3057,0.9514,-5.1985,7.0992,2.5496,0,0,0
-0.2444,0.3237,0.9775,-4.0992,13.5802,2.1298,0,0,0
-0.2593,0.3442,0.9573,-4.9466,20.0763,0.3817,0,0,0
-0.2576,0.323,0.9192,-5.9084,18.6565,-0.2366,0,0,0
-0.2427,0.3003,0.9233,-4.8626,14.8626,0.1908,0,0,0
-0.2405,0.2888,0.9404,-3.3435,11.3206,1.1908,0,0,0
-0.3877,0.4138,0.5867,-8.8473,-5.8473,-8.1374,0,0,0
-0.2512,0.3145,0.9624,-6.8244,2.4122,-6.0153,0,0,0
-0.2759,0.283,0.9792,-4.916,5.2214,-0.3282,0,0,0
-0.2524,0.2971,0.9153,-4.6031,1.7557,-0.1298,0,0,0
-0.22,0.2905,0.925,-1.9389,3.2595,0.7405,0,0,0
-0.239,0.3064,0.9275,0.4427,0.8168,2.1756,0,0,0
-0.2512,0.3474,0.9292,-0.5344,-0.145,1.4962,0,0,0
-0.2539,0.3396,0.9434,-2.7099,-0.0611,0.4504,0,0,0
-0.2546,0.3364,0.9558,-3.0763,0.9771,-0.7252,0,0,0
-0.2571,0.3264,0.9617,-3.4885,1.6336,-0.9389,0,0,0
-0.2532,0.3149,0.9817,-3.7023,4.2137,-0.9618,0,0,0
-0.2507,0.3108,0.9536,-3.8626,4.5878,-0.687,0,0,0
-0.2458,0.3115,0.9421,-3.2977,3.8015,-0.1069,0,0,0
-0.2603,0.2964,0.9417,-3.3969,3.6336,0.7176,0,0,0
-0.2549,0.3254,0.9294,-4.2366,2.9771,-0.0916,0,0,0
-0.2593,0.3213,0.9421,-5.5344,2.313,-0.9695,0,0,0
-0.2505,0.3003,0.9536,-4.3359,1.9313,0.2977,0,0,0
-0.2515,0.3018,0.9529,-3.4656,3.0229,0.4809,0,0,0
-0.262,0.3103,0.9561,-3.3893,5.145,-0.6336,0,0,0
-0.2581,0.3057,0.9731,-3.3359,7.5038,-1.9924,0,0,0
-0.2578,0.2947,0.9524,-3.1985,8.5496,-2.687,0,0,0
-0.25,0.3113,0.9529,-3.2748,9.7557,-2.8015,0,0,0
-0.2742,0.3398,0.949,-4.084,9.145,-2.9695,0,0,0
-0.2908,0.3262,0.9399,-5.4885,8.7328,-4.4351,0,0,0
-0.2712,0.3049,0.9475,-6.4504,9.6489,-4.7023,0,0,0
-0.2671,0.3035,0.9426,-6.2748,13.5573,-4.5267,0,0,0
-0.2703,0.3035,0.918,-5.8473,10.4427,-1.9389,0,0,0
-0.2646,0.3044,0.9214,-5.1756,6.8931,-1.2061,0,0,0
-0.2708,0.2998,0.9402,-4.374,4.9847,-0.8244,0,0,0
-0.2925,0.324,0.9519,-4.3282,9.2443,-1.9084,0,0,0
-0.2896,0.313,0.9612,-6.0229,13.8397,-4.7176,0,0,0
-0.2837,0.3022,0.9443,-6.1985,17.3664,-7.374,0,0,0
-0.2778,0.2842,0.9397,-5.1832,16.2214,-7.5496,0,0,0
-0.2747,0.2844,0.9275,-2.9695,12.1679,-5.8702,0,0,0
-0.2695,0.2979,0.9089,-2.5038,6.0916,-2.5038,0,0,0
-0.2734,0.3086,0.9375,-1.9695,5.4962,-0.9084,0,0,0
-0.304,0.3169,0.9302,-3.1908,5.8473,-1.626,0,0,0
-0.3157,0.3069,0.926,-4.1679,2.8015,-1.145,0,0,0
-0.3076,0.2988,0.9431,-4.4733,3.0153,-1.9466,0,0,0
-0.3093,0.2927,0.9307,-4.2214,2.687,-1.2443,0,0,0
-0.2947,0.2957,0.9309,-3.8244,1.2061,-0.8397,0,0,0
-0.2832,0.2883,0.9519,-2.7328,3.4885,1.1145,0,0,0
-0.3037,0.2954,0.957,-3.626,8.3282,0.7634,0,0,0
-0.2808,0.2817,0.9546,-3.3664,11.8244,1.1145,0,0,0
-0.2949,0.281,0.9453,-2.9924,13.6183,1.6107,0,0,0
-0.3003,0.2869,0.9363,-3.2901,12.5573,2.1985,0,0,0
-0.2981,0.2937,0.9233,-3.855,10.9084,2.3053,0,0,0
-0.3162,0.313,0.9016,-3.7328,6.5725,2.5496,0,0,0
-0.3213,0.3281,0.9099,-4.4122,2.1679,2.4351,0,0,0
-0.3225,0.3257,0.929,-5.3893,1.6565,2.8244,0,0,0
-0.3225,0.2988,0.9368,-6.6107,0.7023,2.9618,0,0,0
-0.2971,0.29,0.9661,-6.4656,3.4885,2.6412,0,0,0
-0.3123,0.2942,0.9514,-7.5573,7.7634,1.8015,0,0,0
-0.3037,0.2859,0.9358,-7.7557,8.6794,1.5573,0,0,0
-0.3022,0.2852,0.9233,-6.8931,9.6947,1.7863,0,0,0
-0.3054,0.2729,0.9221,-5.5725,8.0382,3.1603,0,0,0
-0.3071,0.2795,0.9324,-3.4733,7.2901,4.1985,0,0,0
-0.3228,0.2854,0.9302,-2.8626,5.5191,5.1985,0,0,0
-0.3086,0.2942,0.9382,-2.8015,6.0382,5.6412,0,0,0
-0.3123,0.2864,0.9243,-3.2366,7.916,5.4275,0,0,0
-0.3079,0.2842,0.925,-2.9389,6.7939,5.6489,0,0,0
-0.3079,0.2954,0.9194,-2.0687,6.6489,6.0763,0,0,0
-0.3284,0.3025,0.9241,-2.7481,5.6336,5.4427,0,0,0
-0.3206,0.2979,0.9263,-3.1374,4.8168,5.2824,0,0,0
-0.3157,0.3052,0.9211,-3.4809,3.0687,4.6794,0,0,0
-0.3174,0.3049,0.9272,-4.2214,3.6947,4.2595,0,0,0
-0.3157,0.2981,0.9326,-4.6947,3.1527,4.916,0,0,0
-0.3259,0.3132,0.9521,-5.7863,4.9389,4.9771,0,0,0
-0.3264,0.2837,0.9424,-6.3435,7.626,3.2748,0,0,0
-0.3042,0.2786,0.959,-5.3359,11.4427,3.3435,0,0,0
-0.3193,0.2813,0.9294,-3.9237,8.2366,2.9237,0,0,0
-0.3191,0.311,0.928,-3.5954,7.2977,2.8626,0,0,0
-0.3337,0.3059,0.9248,-5.4656,7.6794,1.8397,0,0,0
-0.335,0.292,0.9109,-5.9695,4.4504,1.6489,0,0,0
-0.3362,0.2996,0.9136,-5.2901,3.2824,2.4122,0,0,0
-0.3442,0.311,0.9307,-5.4809,2.9542,2.626,0,0,0
-0.333,0.2942,0.9321,-6.8244,5.5496,2.2748,0,0,0
-0.3149,0.2939,0.9624,-7.7786,8.3969,2.3664,0,0,0
-0.3352,0.2786,0.9377,-8.145,10.8015,3.4504,0,0,0
-0.4092,0.4158,0.5847,-12.2595,0.5802,-1.4504,0,0,0
-0.3257,0.25,0.9141,-6.7099,3.3588,3.3435,0,0,0
-0.3457,0.2485,0.9485,-2.687,5.0076,7.7634,0,0,0
-0.3459,0.2776,0.9031,-4.2443,2.7557,3.0382,0,0,0
-0.2866,0.2903,0.928,-3.7176,1.9847,0.0916,0,0,0
-0.373,0.2734,0.947,-2.8397,5.0992,8.4427,0,0,0
-0.3352,0.26,0.9226,-3.2901,2.7939,6.2977,0,0,0
-0.3088,0.2876,0.8616,-4.3282,1.7176,3.3435,0,0,0
-0.3357,0.2839,0.9158,-3.0992,-1.4122,5.4198,0,0,0
-0.3394,0.2932,0.9253,-2.0305,-1.5038,5.7176,0,0,0
-0.3296,0.2786,0.925,-2.5191,-1.0916,5.7099,0,0,0
-0.3406,0.2844,0.9207,-2.3282,-0.9389,7.1145,0,0,0
-0.3416,0.2957,0.9214,-2.8015,-1.771,7.7786,0,0,0
-0.3337,0.2952,0.918,-3.3969,-2.8244,8.1298,0,0,0
-0.3306,0.2852,0.908,-4.2214,-3.1679,8.6794,0,0,0
-0.3352,0.2883,0.905,-4.7634,-4.1298,8.9847,0,0,0
-0.3369,0.2825,0.9119,-4.9695,-5.4733,8.9542,0,0,0
-0.3232,0.2793,0.9192,-4.0763,-5.9466,8.6565,0,0,0
-0.3323,0.2859,0.9373,-4.0076,-6.4275,7.2901,0,0,0
-0.3369,0.2881,0.9426,-3.2824,-6.4656,6.1603,0,0,0
-0.3308,0.2974,0.9285,-2.5573,-6.3053,5.2366,0,0,0
-0.3267,0.3044,0.9653,-3.9313,-6.2977,4.2595,0,0,0
-0.3281,0.2932,0.9417,-2.1298,-6.6107,3.9924,0,0,0
-0.3262,0.2947,0.9412,-1.5115,-6.5038,3.1298,0,0,0
-0.3237,0.2983,0.9541,-0.7405,-6.2137,2.6412,0,0,0
-0.3081,0.2971,0.9646,-0.7481,-5.4427,2.5191,0,0,0
-0.3171,0.2942,0.9585,-1.2366,-4.6336,2.2214,0,0,0
-0.3208,0.2957,0.9597,-1.3435,-3.6565,2.1374,0,0,0
-0.3135,0.3062,0.9421,-1.4962,-3.5191,2.1221,0,0,0
-0.3086,0.2947,0.9421,-1.5878,-3.3359,1.8244,0,0,0
-0.3032,0.2952,0.9392,-1.1679,-2.9084,2.0,0,0,0
-0.2866,0.2979,0.9304,-1.7023,-2.0305,1.6947,0,0,0
-0.3123,0.3005,0.9368,-2.6183,-1.1145,1.5267,0,0,0
-0.3132,0.3037,0.948,-3.2366,-1.0382,1.916,0,0,0
-0.3193,0.2998,0.9363,-4.0229,-1.0458,2.2519,0,0,0
-0.3181,0.2964,0.9431,-4.1069,-0.7939,2.5725,0,0,0
-0.3127,0.2834,0.9382,-3.6183,-0.6794,2.7252,0,0,0
-0.2959,0.291,0.9355,-2.2748,-0.3817,1.2137,0,0,0
-0.3074,0.3076,0.9414,-1.9618,0.3969,-0.2901,0,0,0
-0.2937,0.2966,0.9319,-1.5954,-2.3359,-2.0076,0,0,0
-0.3096,0.3071,0.9404,-2.626,-1.2595,-1.3511,0,0,0
-0.3074,0.2776,0.9294,-2.8626,-0.9084,-1.7634,0,0,0
-0.324,0.2822,0.9304,-2.7481,-1.0229,-1.5573,0,0,0
-0.3159,0.2798,0.9434,-1.4427,-1.0687,-1.5496,0,0,0
-0.2813,0.2458,0.9153,-2.084,-2.542,-2.8015,0,0,0
-0.3159,0.293,0.9578,1.458,-1.1221,-4.0153,0,0,0
-0.3064,0.2759,0.938,2.1679,-0.4427,-2.3511,0,0,0
-0.3042,0.3037,0.9272,1.6947,-0.3893,-3.4656,0,0,0
-0.3147,0.3013,0.9104,0.8931,-1.626,-4.0076,0,0,0
-0.3245,0.3098,0.9006,0.9008,-5.0153,-5.313,0,0,0
-0.313,0.311,0.9443,1.0458,-6.0382,-8.6031,0,0,0
-0.3123,0.2981,0.9358,-0.771,-4.6412,-7.7023,0,0,0
-0.3047,0.3022,0.9558,1.374,-5.6489,-11.1603,0,0,0
-0.3064,0.2896,0.9246,6.8321,-13.7939,-13.2824,0,0,0
-0.282,0.2969,0.9373,4.4504,-6.7786,-10.7252,0,0,0
-0.301,0.2888,0.9412,0.6794,-2.0,-5.5344,0,0,0
-0.3008,0.2744,0.9468,-0.1374,-1.0611,-2.5496,0,0,0
-0.3115,0.2395,0.9895,4.1603,-0.7557,-4.0229,0,0,0
-0.3359,0.3135,0.8538,6.7557,-10.1069,-6.8473,0,0,0
-0.3342,0.345,0.8584,12.9466,-23.5344,-16.5038,0,0,0
-0.3069,0.3025,0.9238,7.5191,-19.084,-15.2824,0,0,0
-0.2544,0.2871,1.0369,0.4275,-5.3282,-6.313,0,0,0
-0.3081,0.272,0.9294,-2.3664,-0.6183,1.2137,0,0,0
-0.3015,0.3015,0.9397,-2.1679,-0.8015,-0.8168,0,0,0
-0.3015,0.2993,0.9329,-1.7405,-0.9618,-0.5954,0,0,0
-0.2944,0.2957,0.9412,-1.8015,-0.5496,-0.6107,0,0,0
-0.2883,0.29,0.9463,-1.0687,-0.1908,-0.6489,0,0,0
-0.2969,0.3018,0.9377,-0.9771,0.3893,-0.8168,0,0,0
-0.3054,0.301,0.9365,-1.8092,-0.374,-1.0382,0,0,0
-0.3027,0.2979,0.9307,-1.9847,-0.6718,-0.9084,0,0,0
-0.3,0.2952,0.9346,-2.1603,-0.7176,-0.687,0,0,0
-0.2996,0.2981,0.9404,-2.1145,-0.8092,-0.3893,0,0,0
-0.2949,0.2969,0.938,-1.9924,-0.9084,-0.4656,0,0,0
-0.2932,0.2925,0.9431,-1.8092,-0.5878,-0.7252,0,0,0
-0.2944,0.2998,0.9373,-1.7481,-0.3969,-0.6947,0,0,0
-0.3042,0.2996,0.9316,-1.5038,-0.4427,-0.8855,0,0,0
-0.2991,0.2957,0.9329,-1.8626,-0.2901,-0.9237,0,0,0
-0.2998,0.2981,0.9319,-1.7863,-0.6565,-0.9389,0,0,0
-0.3013,0.2944,0.9341,-1.4351,-0.4885,-1.0916,0,0,0
-0.303,0.3025,0.9368,-1.7481,-0.5954,-0.4122,0,0,0
-0.2976,0.2993,0.9314,-1.5344,-0.6031,-0.9924,0,0,0
-0.2971,0.2993,0.9373,-1.6565,-0.5725,-0.8397,0,0,0
-0.2964,0.2993,0.9368,-2.0992,-0.3053,-0.7863,0,0,0
-0.2986,0.2971,0.9421,-1.4046,-0.3206,-1.5191,0,0,0
-0.2998,0.2983,0.9341,-1.5267,-0.145,-0.8931,0,0,0
-0.3,0.2937,0.9407,-1.5115,-0.3817,-0.7099,0,0,0
-0.3032,0.3025,0.9312,-2.1985,-0.5496,-0.626,0,0,0
-0.3037,0.3,0.9302,-1.4351,-0.7023,-1.0,0,0,0
-0.3064,0.3018,0.9373,-2.1603,-0.6183,-0.8168,0,0,0
-0.2959,0.2986,0.9365,-2.4046,-0.5344,-0.8397,0,0,0
-0.2986,0.293,0.9316,-2.2137,-0.2061,-1.0382,0,0,0
-0.2998,0.2944,0.9363,-1.8321,-0.3206,-1.2366,0,0,0
-0.2976,0.2893,0.9338,-1.3282,-0.2672,-0.8244,0,0,0
-0.2981,0.2937,0.9326,-1.0534,0.084,-1.0458,0,0,0
-0.302,0.3015,0.9353,-1.7634,-0.1069,-0.9237,0,0,0
-0.2998,0.304,0.9316,-1.8321,-0.2443,-0.8626,0,0,0
-0.2908,0.2979,0.9463,-1.1985,-0.6183,-1.5954,0,0,0
-0.3083,0.2986,0.9436,-1.6718,0.1756,-0.6107,0,0,0
-0.2996,0.301,0.9363,-1.8931,-0.7099,-0.7863,0,0,0
-0.2996,0.2913,0.9373,-1.9389,-0.4809,-0.7405,0,0,0
-0.3037,0.2961,0.938,-2.0229,-0.3893,-0.5115,0,0,0
-0.2981,0.2961,0.9375,-1.8168,-0.2519,-0.7252,0,0,0
-0.2959,0.2961,0.9387,-1.8168,-0.2214,-0.6565,0,0,0
-0.304,0.2969,0.9407,-1.542,-0.5878,-0.6718,0,0,0
-0.2998,0.2942,0.9377,-1.5954,-0.0763,-0.5344,0,0,0
-0.2976,0.2993,0.9397,-1.4962,-0.4198,-0.6794,0,0,0
-0.2986,0.2966,0.9387,-1.6336,-0.5573,-0.7786,0,0,0
-0.3015,0.2974,0.9338,-1.8702,-0.3359,-0.8015,0,0,0
-0.3008,0.2976,0.9302,-2.0382,-0.6641,-0.6183,0,0,0
-0.3005,0.2966,0.9404,-1.9313,-0.2977,-0.6412,0,0,0
