ax,ay,az,gx,gy,gz,left_click,right_click
-0.198,0.0127,1.0105,-3.0458,-0.6794,4.8092,0,0,0
-0.189,0.0334,1.0139,-2.7252,0.374,5.4427,0,0,0
-0.1768,0.0662,1.0105,-1.6336,0.4351,4.8855,0,0,0
-0.1682,0.0806,1.0098,-0.8244,-0.2061,3.0611,0,0,0
-0.1592,0.0769,1.0071,-0.1679,-0.9389,0.8626,0,0,0
-0.157,0.0737,0.9934,-1.0458,-1.0916,-0.5496,0,0,0
-0.146,0.0698,1.0005,-3.2366,-0.8244,-0.5725,0,0,0
-0.1445,0.0647,1.011,-5.8397,0.6565,-1.1603,0,0,0
-0.1479,0.0569,1.0222,-7.626,2.2061,-2.2061,0,0,0
-0.1472,0.0432,1.0225,-8.1069,2.4275,-3.1069,0,0,0
-0.146,0.0356,1.0193,-7.8779,1.7557,-3.9313,0,0,0
-0.1548,0.0308,1.0208,-7.229,0.9389,-5.5954,0,0,0
-0.1677,0.0068,1.0361,-6.0687,1.1908,-6.7099,0,0,0
-0.1709,-0.0188,1.0325,-4.6641,1.0992,-6.5878,0,0,0
-0.1768,-0.0305,1.0281,-3.7939,0.9389,-4.5802,0,0,0
-0.179,-0.0332,1.0349,-3.1145,1.5649,-3.0382,0,0,0
-0.1807,-0.0308,1.0332,-3.3511,2.5191,-1.7786,0,0,0
-0.1907,-0.0273,1.0273,-2.5191,3.0916,-0.8779,0,0,0
-0.1904,-0.0183,1.0017,-1.5649,2.7405,-0.6107,0,0,0
-0.1958,-0.0122,1.0022,-0.9466,0.9313,0.0687,0,0,0
-0.1924,0.0029,0.9995,0.3893,-0.3359,-0.0916,0,0,0
-0.1973,-0.0061,0.9993,1.3206,-1.6107,-0.3893,0,0,0
-0.1929,-0.002,1.001,1.5649,-1.8702,0.5725,0,0,0
-0.1794,-0.0007,1.0132,0.2137,-2.2366,1.9695,0,0,0
-0.1812,0.0154,1.0308,-0.3817,-1.7939,2.9008,0,0,0
-0.1831,0.0293,1.0259,-0.7863,-1.7863,2.8931,0,0,0
-0.1721,0.0437,1.0369,-0.5191,-0.9924,1.9008,0,0,0
-0.1729,0.05,1.0503,0.1374,-0.2443,0.771,0,0,0
-0.1653,0.0427,1.0366,0.916,0.6336,-0.7099,0,0,0
-0.1702,0.0339,1.0327,1.3435,0.7252,-1.7557,0,0,0
-0.1707,0.0303,1.0234,1.687,0.9618,-1.2748,0,0,0
-0.1802,0.0271,1.0142,1.5115,0.6031,-1.0153,0,0,0
-0.1819,0.0269,1.0112,1.145,0.7786,-0.8931,0,0,0
-0.1777,0.022,1.0168,0.9389,1.0382,-0.6412,0,0,0
-0.1877,0.0227,1.0,1.4504,0.9389,-1.229,0,0,0
-0.1841,0.0181,0.9927,1.1145,-0.0076,-0.5267,0,0,0
-0.1846,0.02,1.0007,0.9695,-0.3359,-0.2061,0,0,0
-0.1787,0.0229,1.0068,0.0458,-0.5267,-0.1756,0,0,0
-0.1729,0.0264,1.0056,-0.5954,0.1679,-0.0076,0,0,0
-0.1741,0.04,0.9949,-0.8168,1.0763,-0.2977,0,0,0
-0.1814,0.0552,0.9917,-0.6641,1.0076,-1.0458,0,0,0
-0.1775,0.0552,0.9785,-0.3817,0.5802,-1.9695,0,0,0
-0.1819,0.0547,0.9709,-0.626,-0.3053,-2.6183,0,0,0
-0.1868,0.0457,0.9683,-1.0229,-1.8168,-2.8702,0,0,0
-0.1914,0.0332,0.9705,-1.0687,-2.6718,-2.5725,0,0,0
-0.1885,0.0334,0.9817,-1.6794,-3.7328,-1.2672,0,0,0
-0.1765,0.0359,0.9993,-2.0,-4.0305,0.5038,0,0,0
-0.1624,0.0498,1.0234,-2.9237,-2.5573,0.5267,0,0,0
-0.1597,0.0547,1.0283,-3.6947,-1.0,-0.5038,0,0,0
-0.1604,0.0603,1.0166,-4.8626,0.9695,-2.2672,0,0,0
-0.1641,0.0447,1.0154,-5.7405,0.8931,-3.6031,0,0,0
