ax,ay,az,gx,gy,gz,left_click,right_click
-0.2546,0.0549,0.981,-1.2519,-7.1069,25.4962,0,0,0
-0.249,0.0679,0.9819,-1.6489,-6.8473,26.8779,0,0,0
-0.2493,0.0774,0.9753,-1.8397,-7.2366,27.4656,0,0,0
-0.248,0.0806,0.9595,-2.0687,-8.1374,27.4198,0,0,0
-0.241,0.0842,0.9446,-2.1832,-10.3817,27.5725,0,0,0
-0.2522,0.0852,0.9402,-2.7634,-13.5878,27.6336,0,0,0
-0.2473,0.071,0.9263,-2.8092,-17.1069,28.1832,0,0,0
-0.2524,0.071,0.9534,-2.2672,-19.8626,28.8321,0,0,0
-0.2339,0.0747,0.9871,-2.6183,-20.0992,30.7023,0,0,0
-0.2253,0.0737,1.0098,-4.8397,-17.8168,32.7023,0,0,0
-0.2151,0.0825,1.0278,-5.8626,-15.1985,34.1374,0,0,0
-0.2024,0.0879,1.0115,-7.2977,-13.626,34.9618,0,0,0
-0.1982,0.1025,1.0015,-7.8626,-12.9084,35.5802,0,0,0
-0.1975,0.1001,1.0005,-8.3359,-14.1985,34.9466,0,0,0
-0.1987,0.1145,1.0059,-6.5802,-15.771,34.2824,0,0,0
-0.188,0.126,0.9878,-5.1374,-17.4122,32.3206,0,0,0
-0.1843,0.1321,0.9968,-4.229,-18.855,30.0534,0,0,0
-0.1733,0.1274,1.0178,-2.5725,-18.771,27.8321,0,0,0
-0.1702,0.1174,1.0295,-1.1908,-17.0534,26.5114,0,0,0
-0.1667,0.1194,1.0173,-0.7786,-15.9313,25.9084,0,0,0
-0.1694,0.1125,0.9988,-0.5573,-16.4046,25.8015,0,0,0
-0.1687,0.1252,0.9927,-0.3282,-17.3359,25.3664,0,0,0
-0.1653,0.127,0.9717,-0.4809,-18.7023,24.7023,0,0,0
-0.1685,0.1265,0.9822,-1.5802,-20.3969,23.916,0,0,0
-0.1567,0.123,0.9949,-2.9695,-21.0916,23.3435,0,0,0
-0.1602,0.1257,0.9915,-5.1832,-21.3511,23.5802,0,0,0
-0.1421,0.1204,1.0034,-6.3511,-21.2137,24.0687,0,0,0
-0.1404,0.1338,1.0027,-7.3282,-19.5267,24.0534,0,0,0
-0.1406,0.1333,0.9785,-8.9847,-19.0763,23.7023,0,0,0
-0.1394,0.1221,0.9719,-10.3969,-20.9084,22.5649,0,0,0
-0.146,0.1187,1.0085,-9.1145,-21.3359,21.6412,0,0,0
-0.1414,0.0928,1.0303,-7.6336,-20.6489,22.0153,0,0,0
-0.1399,0.0864,1.0483,-5.4809,-20.0153,23.8321,0,0,0
-0.1274,0.0823,1.0483,-4.4809,-18.7405,26.8397,0,0,0
-0.1152,0.1008,1.0417,-3.9237,-16.7557,29.8473,0,0,0
-0.1113,0.1177,1.0127,-4.9924,-16.1756,30.6412,0,0,0
-0.103,0.1328,0.9907,-4.9466,-17.8092,29.6641,0,0,0
-0.0959,0.1345,0.9888,-5.2901,-20.2519,27.1832,0,0,0
-0.0918,0.1255,1.0288,-4.2443,-21.313,24.6565,0,0,0
-0.0894,0.1169,1.0571,-3.771,-20.3664,22.7099,0,0,0
-0.0784,0.1077,1.0618,-3.4885,-19.0076,22.2977,0,0,0
-0.0703,0.1162,1.0742,-3.0611,-15.6641,22.4809,0,0,0
-0.0698,0.1248,1.0544,-3.3282,-11.7176,22.5038,0,0,0
-0.0686,0.1318,1.0317,-4.2214,-8.8779,21.3893,0,0,0
-0.0684,0.124,1.0212,-5.7405,-7.9847,20.5114,0,0,0
-0.0806,0.1194,1.0159,-7.1145,-8.1985,20.0534,0,0,0
-0.0864,0.1035,1.0303,-6.5496,-8.5573,19.5496,0,0,0
-0.0889,0.0989,1.0408,-4.8779,-8.855,19.6718,0,0,0
-0.0811,0.1021,1.0388,-3.1603,-8.8855,20.5802,0,0,0
-0.0752,0.1055,1.0454,-2.4733,-8.2519,20.8855,0,0,0
-0.072,0.1257,1.0286,-2.0763,-7.2061,19.8779,0,0,0
-0.072,0.1323,0.9958,-2.6107,-7.3664,18.313,0,0,0
-0.0632,0.1289,0.9836,-3.9008,-8.3511,17.0305,0,0,0
-0.0566,0.1274,0.9924,-5.2748,-10.3664,15.6183,0,0,0
-0.0559,0.1199,1.0366,-4.7863,-11.0611,14.1069,0,0,0
-0.0581,0.1182,1.0625,-1.5802,-9.3511,12.4656,0,0,0
-0.0498,0.1226,1.0581,0.229,-7.4733,11.2748,0,0,0
-0.043,0.135,1.0327,0.5267,-6.5725,10.687,0,0,0
-0.0471,0.1465,1.012,-0.4962,-5.7557,9.2443,0,0,0
-0.0459,0.1399,1.0029,-1.8473,-5.7786,7.4885,0,0,0
-0.0464,0.1416,1.0056,-4.0153,-6.1679,6.4504,0,0,0
-0.0483,0.1262,1.0215,-4.916,-6.1756,5.2519,0,0,0
-0.05,0.1194,1.0337,-4.313,-5.5954,5.2672,0,0,0
-0.0369,0.1108,1.052,-2.5267,-5.5878,4.9618,0,0,0
-0.0369,0.1199,1.0605,-0.7634,-4.687,4.4962,0,0,0
-0.0391,0.1299,1.0513,0.7405,-3.7176,3.6031,0,0,0
-0.043,0.1396,1.0276,1.6031,-3.8168,2.1603,0,0,0
-0.033,0.144,1.0183,1.0916,-4.0382,0.5954,0,0,0
-0.0378,0.1387,1.0166,-0.1603,-3.8244,-0.4656,0,0,0
-0.0449,0.1382,1.0244,-1.7939,-3.0992,-1.8015,0,0,0
-0.0483,0.1187,1.0361,-3.5115,-1.8321,-2.3969,0,0,0
-0.0466,0.1096,1.0298,-4.5267,-0.771,-1.5649,0,0,0
-0.051,0.1157,1.0317,-4.1832,0.2519,-0.8779,0,0,0
-0.0518,0.1216,1.022,-3.0611,0.7099,-0.8626,0,0,0
-0.0496,0.127,1.0005,-1.6947,-0.4656,-1.3435,0,0,0
-0.0542,0.1248,0.9995,-0.9008,-2.229,-2.8244,0,0,0
-0.0513,0.1167,1.0134,-0.2672,-3.7252,-3.6412,0,0,0
-0.052,0.1118,1.0225,-0.7099,-4.229,-3.5344,0,0,0
-0.0481,0.1067,1.0278,-2.0,-3.8321,-2.3817,0,0,0
-0.0452,0.106,1.0417,-3.5496,-2.0916,-0.9771,0,0,0
-0.0466,0.1108,1.0361,-4.2672,0.2519,-0.3359,0,0,0
-0.0503,0.1191,1.0317,-4.3664,1.2137,-0.5802,0,0,0
-0.0515,0.1216,1.0303,-3.3359,0.458,-1.5649,0,0,0
-0.052,0.1177,1.0149,-1.5038,-1.0076,-2.7328,0,0,0
-0.0552,0.1162,1.0122,-0.145,-2.9466,-3.6336,0,0,0
-0.0542,0.1223,1.0117,0.7176,-4.1069,-3.6489,0,0,0
-0.0457,0.1101,1.0161,-0.229,-4.4733,-3.2519,0,0,0
-0.0447,0.1082,1.0232,-2.7023,-3.4275,-2.5191,0,0,0
-0.0439,0.1023,1.0271,-4.7481,-1.8321,-1.7939,0,0,0
-0.0437,0.095,1.0344,-5.8779,-0.4962,-0.7786,0,0,0
-0.0427,0.1033,1.0242,-5.8855,0.0916,-0.1298,0,0,0
-0.0474,0.1118,1.0183,-4.6794,0.3969,-0.2672,0,0,0
-0.0474,0.1074,1.02,-2.6947,-0.3359,-1.6107,0,0,0
-0.0417,0.1033,1.01,-1.0916,-1.9542,-2.3359,0,0,0
-0.0476,0.106,1.0154,-0.7099,-2.7557,-2.5573,0,0,0
-0.0479,0.1021,1.0278,-1.6107,-2.8168,-2.7328,0,0,0
-0.0476,0.0938,1.0278,-2.3817,-2.2137,-2.0,0,0,0
-0.0518,0.0876,1.0295,-3.1374,-1.8626,-0.5573,0,0,0
-0.053,0.0935,1.0322,-3.2443,-1.9084,0.4809,0,0,0
-0.051,0.1001,1.0308,-2.8321,-1.6107,0.7252,0,0,0
-0.0469,0.103,1.0354,-1.6183,-1.5191,-0.0305,0,0,0
-0.043,0.1125,1.0393,-0.3817,-1.0229,-0.6107,0,0,0
-0.0381,0.1096,1.0251,-0.1374,-0.2443,-1.2672,0,0,0
-0.0422,0.1165,1.0161,-1.4962,-0.6107,-1.8015,0,0,0
-0.043,0.1091,1.011,-3.2595,-0.7786,-2.2366,0,0,0
-0.0466,0.1023,1.0208,-4.7023,-0.8931,-1.9924,0,0,0
-0.052,0.0967,1.0298,-5.2443,-0.2137,-1.3588,0,0,0
-0.0547,0.092,1.0244,-4.0534,-0.3511,-0.3435,0,0,0
-0.0488,0.0964,1.0159,-2.2595,-1.6718,0.6565,0,0,0
-0.0427,0.1035,1.0129,-0.8626,-2.8931,0.7557,0,0,0
-0.0398,0.1182,1.0205,-0.0382,-3.1221,-0.3282,0,0,0
-0.0366,0.1206,1.0103,-0.3206,-3.1221,-2.0305,0,0,0
-0.0315,0.1001,1.0149,-1.6794,-2.7939,-2.2672,0,0,0
-0.0398,0.0923,1.0305,-2.4733,-2.1756,-1.4504,0,0,0
-0.0491,0.0952,1.0442,-2.6107,-1.1679,-0.6336,0,0,0
-0.0515,0.0925,1.0261,-2.5191,-1.0382,0.2595,0,0,0
-0.0542,0.1038,1.0305,-2.0534,-0.9695,0.5496,0,0,0
-0.0537,0.1038,1.0181,-1.4656,-1.3969,0.4198,0,0,0
-0.0483,0.1143,1.0027,-1.2061,-2.4198,0.1527,0,0,0
