ax,ay,az,gx,gy,gz,left_click,right_click
-0.0295,0.0459,1.0608,-0.5802,0.1145,1.4046,0,0,0
-0.0242,0.0645,1.0464,-0.0153,0.5725,1.9924,0,0,0
-0.0266,0.0767,1.0269,1.0611,0.5191,1.3359,0,0,0
-0.0286,0.0925,1.0303,1.2061,0.229,-0.313,0,0,0
-0.0308,0.0876,1.0103,0.5649,-0.3969,-1.6031,0,0,0
-0.0371,0.0774,1.0093,-0.8473,-1.145,-2.2672,0,0,0
-0.0344,0.0671,1.0291,-2.1756,-1.1145,-2.3817,0,0,0
-0.041,0.0554,1.0522,-2.3817,-0.0763,-1.1985,0,0,0
-0.043,0.0483,1.0542,-1.8473,1.4885,0.0687,0,0,0
-0.0364,0.0605,1.0376,0.2977,1.771,1.3435,0,0,0
-0.031,0.0693,1.0173,1.2137,0.4504,1.5038,0,0,0
-0.032,0.0825,1.0056,0.9542,-0.7405,0.7099,0,0,0
-0.0359,0.0857,1.0125,-0.0611,-0.9542,-0.7328,0,0,0
-0.0337,0.074,1.0225,-1.6565,-0.5573,-1.626,0,0,0
-0.0352,0.0667,1.0405,-3.5725,1.3435,-1.7786,0,0,0
-0.0278,0.0627,1.0623,-4.6412,3.855,-0.5496,0,0,0
-0.03,0.0581,1.0503,-5.3053,6.9008,0.9847,0,0,0
-0.0425,0.0664,1.0325,-5.2672,8.7786,1.084,0,0,0
-0.0466,0.0686,1.0505,-5.7557,10.229,0.2977,0,0,0
-0.0496,0.062,1.074,-5.5878,13.3969,0.0534,0,0,0
-0.0432,0.0364,1.0737,-6.5038,18.2901,0.7481,0,0,0
-0.0535,0.04,1.062,-7.229,21.2137,4.2061,0,0,0
-0.0505,0.042,1.0352,-8.1679,21.8168,7.3206,0,0,0
-0.0493,0.0608,1.01,-7.9847,19.4046,8.6947,0,0,0
-0.064,0.0791,1.0352,-6.8931,17.4046,7.2061,0,0,0
-0.0562,0.073,1.0708,-5.1374,17.2977,4.8244,0,0,0
-0.0542,0.0488,1.0632,0.8626,17.3969,3.6336,0,0,0
-0.0671,0.0649,1.042,-2.0458,18.145,0.9847,0,0,0
-0.0645,0.0574,1.0183,-0.0382,15.6794,0.7939,0,0,0
-0.072,0.0745,1.011,0.542,13.458,-1.0382,0,0,0
-0.083,0.0632,1.0037,1.2748,11.3053,-2.855,0,0,0
-0.0811,0.0435,1.0369,1.9924,10.6031,-3.0382,0,0,0
-0.0828,0.0479,1.0581,1.9084,11.9084,-1.916,0,0,0
-0.0942,0.0493,1.0706,0.2366,15.3435,-1.0229,0,0,0
-0.0918,0.0552,1.0691,-0.5802,18.2672,-0.2519,0,0,0
-0.0874,0.0544,1.0498,-0.3893,20.3206,0.7023,0,0,0
-0.0923,0.064,1.0149,0.1832,20.3435,1.4656,0,0,0
-0.0996,0.062,0.9902,1.0229,17.8855,1.1679,0,0,0
-0.1133,0.0625,0.989,2.9542,14.4885,0.5344,0,0,0
-0.1218,0.0732,1.0022,3.6794,12.6107,0.4198,0,0,0
-0.1211,0.0588,1.031,2.6641,11.1069,0.9008,0,0,0
-0.1101,0.052,1.0676,2.8244,12.6183,1.8779,0,0,0
-0.1077,0.0549,1.1018,4.7939,16.1832,3.3435,0,0,0
-0.1008,0.0771,1.0869,5.9084,20.4427,2.9542,0,0,0
-0.1091,0.0874,1.0728,7.1527,24.542,3.1145,0,0,0
-0.1094,0.1094,1.0793,6.7405,27.7023,2.3282,0,0,0
-0.105,0.103,1.0425,5.0992,29.374,0.3282,0,0,0
-0.1118,0.1116,1.0427,4.1603,31.2672,-1.9084,0,0,0
-0.114,0.1021,1.0032,4.7023,31.1603,-4.5878,0,0,0
-0.1321,0.1091,0.9626,5.3282,27.6489,-6.6794,0,0,0
-0.1499,0.0835,0.9622,8.2748,23.0763,-7.2061,0,0,0
-0.1531,0.1038,0.9556,3.9466,19.4809,-9.1298,0,0,0
-0.1614,0.095,0.9668,3.5649,16.2901,-9.7252,0,0,0
-0.1663,0.0852,0.9839,3.1603,14.855,-10.8321,0,0,0
-0.1814,0.0801,0.9709,4.0611,13.0992,-10.1298,0,0,0
-0.1926,0.0808,0.9644,4.6107,11.8931,-9.0153,0,0,0
-0.1963,0.0754,0.9497,4.8244,9.8702,-7.4122,0,0,0
-0.1899,0.0742,0.9329,4.0458,7.0229,-5.458,0,0,0
-0.1919,0.0806,0.9343,2.3893,4.0687,-3.3893,0,0,0
-0.1836,0.0859,0.9419,-0.229,1.2977,-2.0458,0,0,0
-0.1848,0.0898,0.9707,-1.8244,0.5878,-1.5038,0,0,0
-0.1877,0.0935,0.9839,-2.5496,0.4733,-1.5649,0,0,0
-0.1812,0.0964,0.9758,-2.6489,0.0153,-2.1069,0,0,0
-0.176,0.0903,0.9822,-2.6336,-0.4962,-2.8473,0,0,0
-0.1785,0.0923,0.9951,-3.5649,-0.626,-2.7099,0,0,0
-0.1775,0.0852,1.0132,-3.5954,-0.1756,-3.0305,0,0,0
-0.1716,0.0679,1.0083,-3.4656,0.3817,-3.3664,0,0,0
-0.1765,0.0654,1.0027,-3.3435,-0.3282,-2.7099,0,0,0
-0.1812,0.0664,1.0073,-3.3969,-1.2977,-1.7939,0,0,0
-0.1863,0.0696,1.0132,-2.8779,-2.1069,-1.6489,0,0,0
-0.1826,0.0601,1.0288,-2.3206,-2.2366,-1.8779,0,0,0
-0.1782,0.0593,1.0383,-1.8321,-1.3969,-1.458,0,0,0
-0.1797,0.0605,1.0444,-0.0687,-0.145,-0.1756,0,0,0
-0.1807,0.0674,1.0376,1.9389,0.4046,0.1908,0,0,0
-0.1777,0.0825,1.0312,2.8855,-0.0305,0.3817,0,0,0
-0.1694,0.0903,1.0132,2.0763,-0.1221,0.084,0,0,0
-0.1748,0.0896,1.0176,0.1069,0.313,-0.771,0,0,0
-0.1785,0.0813,1.0166,-1.1832,0.9542,-1.2672,0,0,0
-0.1792,0.0708,1.0305,-1.8015,1.9771,-1.0992,0,0,0
-0.1821,0.0728,1.021,-1.6031,3.5573,0.2672,0,0,0
-0.1841,0.0867,0.9922,-0.3435,2.8321,1.4809,0,0,0
-0.186,0.0955,0.9749,0.458,0.7481,0.771,0,0,0
-0.1938,0.1072,0.9832,0.6031,-0.9389,-0.5649,0,0,0
-0.1899,0.1055,0.989,0.0763,-2.1527,-1.8397,0,0,0
-0.1755,0.0903,1.0144,-1.0992,-1.9466,-1.9771,0,0,0
-0.1753,0.0874,1.0291,-2.7863,-0.2977,-0.9847,0,0,0
-0.1775,0.0894,1.0295,-3.0076,2.0763,-0.084,0,0,0
-0.1814,0.0916,1.0061,-2.6183,2.5115,-0.1374,0,0,0
-0.1836,0.1011,0.9944,-2.1527,1.458,-0.8092,0,0,0
-0.1843,0.0996,0.9971,-1.5496,-0.7023,-1.5267,0,0,0
-0.1824,0.0906,1.0034,-0.7863,-1.542,-2.458,0,0,0
-0.1765,0.0908,1.0061,-1.1679,-1.8092,-2.4275,0,0,0
-0.1672,0.0911,1.0193,-1.2366,-0.7939,-2.1145,0,0,0
-0.1743,0.0872,1.0295,-1.3893,0.9008,-1.7634,0,0,0
-0.1731,0.082,1.0078,-0.7634,1.9771,-2.0305,0,0,0
-0.1775,0.0864,1.0007,-1.1145,1.0611,-1.9313,0,0,0
-0.1829,0.0928,1.0046,-1.1527,1.0382,-2.0229,0,0,0
-0.1865,0.0837,0.9958,-1.1756,0.5802,-2.2977,0,0,0
-0.1858,0.0801,0.9929,-1.7481,-0.8244,-2.1069,0,0,0
-0.188,0.0808,1.0015,-2.0305,-1.5802,-2.1527,0,0,0
-0.1892,0.0803,0.9995,-1.7634,-1.8931,-1.6336,0,0,0
-0.1873,0.0771,1.0127,-1.626,-2.2137,-1.0153,0,0,0
-0.1809,0.0742,1.0186,-2.2061,-1.2901,-0.7557,0,0,0
-0.1787,0.0698,1.0315,-1.5344,-0.3435,-0.4351,0,0,0
-0.1846,0.0759,1.0198,-0.7405,0.4962,0.1145,0,0,0
-0.1853,0.0767,1.0144,-0.3282,0.4656,0.4504,0,0,0
-0.1799,0.0791,0.9937,0.3511,-1.0534,0.5649,0,0,0
-0.1792,0.0854,0.9893,0.5038,-3.6183,0.2824,0,0,0
-0.1851,0.0852,0.988,0.5802,-5.6107,-0.3664,0,0,0
-0.1909,0.0786,0.9846,1.145,-7.3435,-0.374,0,0,0
-0.1956,0.082,0.9871,1.7328,-9.6565,-0.542,0,0,0
-0.1912,0.072,0.9717,3.1374,-12.1298,0.3359,0,0,0
-0.1973,0.0811,0.9414,3.7634,-15.9771,1.2443,0,0,0
-0.199,0.0886,0.9111,4.5573,-21.626,1.4275,0,0,0
-0.1829,0.0925,0.8616,4.3893,-29.4275,2.4122,0,0,0
-0.1924,0.093,0.8818,3.0763,-37.8626,1.6412,0,0,0
-0.1753,0.0872,0.9231,4.8855,-43.9313,1.6031,0,0,0
-0.1697,0.0806,0.9827,5.4427,-46.2901,0.5573,0,0,0
-0.1458,0.0759,1.0432,3.2977,-41.6107,1.4656,0,0,0
-0.1255,0.0723,1.002,2.8473,-38.4427,4.0992,0,0,0
-0.134,0.0874,0.9639,1.7405,-38.9008,6.6031,0,0,0
-0.1223,0.0989,0.958,2.458,-41.4656,7.0687,0,0,0
-0.1155,0.1086,0.9702,1.5725,-43.7099,7.145,0,0,0
-0.1082,0.1113,0.9797,-0.3282,-44.8626,5.7481,0,0,0
-0.0903,0.0972,0.9829,-1.5191,-45.5496,4.9466,0,0,0
-0.0693,0.0891,1.0718,-1.8855,-43.6641,5.4733,0,0,0
-0.0439,0.0928,1.1472,-2.1145,-36.0458,6.8397,0,0,0
-0.031,0.0942,1.1384,-1.9771,-27.8473,8.6947,0,0,0
-0.0171,0.1165,1.0884,-1.5878,-23.5114,9.5038,0,0,0
-0.0286,0.1448,1.0547,-0.084,-21.6336,8.0534,0,0,0
-0.0242,0.146,1.0188,0.7634,-23.0763,4.313,0,0,0
-0.0354,0.1523,0.9932,-0.0611,-26.8626,-0.4504,0,0,0
-0.0459,0.1428,0.991,-1.0687,-30.8397,-3.8092,0,0,0
-0.0425,0.1125,1.0083,-1.916,-32.4351,-5.1832,0,0,0
-0.0259,0.093,1.1006,-0.1908,-29.1832,-4.4198,0,0,0
-0.0242,0.0774,1.1204,-0.084,-22.7405,-2.8244,0,0,0
-0.0227,0.0833,1.1113,-0.8473,-16.2901,0.2824,0,0,0
-0.0239,0.0874,1.084,-0.3206,-10.8244,3.0305,0,0,0
-0.0237,0.1086,1.0603,0.3664,-7.3206,4.6183,0,0,0
-0.0125,0.1221,1.0203,-1.229,-6.2366,5.0,0,0,0
-0.0115,0.1267,1.009,-3.6107,-6.8168,4.0076,0,0,0
-0.0142,0.125,1.0173,-5.1527,-7.3435,1.8626,0,0,0
-0.0103,0.1138,1.0439,-4.2901,-7.8702,0.2595,0,0,0
-0.0127,0.1064,1.0591,-2.2748,-7.5038,-0.7405,0,0,0
-0.0125,0.1052,1.0771,0.7481,-6.458,-1.2977,0,0,0
-0.0012,0.1055,1.0735,2.4962,-4.9084,-0.8779,0,0,0
-0.0076,0.1162,1.0613,3.855,-3.3282,-0.5649,0,0,0
0.0024,0.1162,1.0278,4.1298,-2.7099,-0.542,0,0,0
-0.0032,0.1233,1.0078,3.3817,-4.4656,-0.1527,0,0,0
-0.0056,0.1248,0.9995,2.2061,-6.3817,0.0076,0,0,0
-0.0015,0.1128,1.0261,2.2061,-7.0611,-0.1603,0,0,0
0.0046,0.1104,1.0217,2.1985,-7.0382,-0.0916,0,0,0
0.0056,0.1211,1.042,2.6947,-6.4046,-0.4427,0,0,0
0.0029,0.1284,1.0522,2.9008,-3.8168,-1.2366,0,0,0
0.0154,0.1218,1.0249,1.3053,-2.0458,-1.6641,0,0,0
0.0076,0.1289,0.9966,-1.0229,-1.687,-2.0687,0,0,0
-0.0078,0.1252,0.9988,-2.5573,-2.2137,-2.7328,0,0,0
-0.01,0.1218,1.002,-3.5725,-2.7557,-3.0229,0,0,0
-0.0129,0.1094,1.0054,-3.7099,-3.4809,-2.9313,0,0,0
-0.0098,0.1082,0.9998,-3.4122,-4.3817,-1.9389,0,0,0
-0.0137,0.1079,1.0256,-2.7405,-4.687,-1.3664,0,0,0
0.001,0.0994,1.0532,-2.1985,-3.3588,-0.687,0,0,0
0.0032,0.1067,1.0603,-2.0153,-1.0992,-0.0763,0,0,0
0.0073,0.1152,1.0464,-1.5802,1.1832,0.3053,0,0,0
0.0061,0.1199,1.0269,-1.6565,1.6794,-0.145,0,0,0
0.0027,0.1221,1.0283,-2.4656,1.3664,-0.8321,0,0,0
-0.0034,0.1211,1.0173,-2.6947,0.7023,-1.7176,0,0,0
-0.0024,0.1091,1.0134,-3.0305,-0.9389,-2.1832,0,0,0
-0.0081,0.1118,1.0281,-2.8702,-2.1908,-2.2061,0,0,0
-0.0007,0.1067,1.0349,-2.8015,-1.6412,-2.1145,0,0,0
-0.0007,0.1038,1.0493,-2.8168,-0.4427,-1.7863,0,0,0
-0.0051,0.105,1.0459,-2.4885,1.4427,-1.8321,0,0,0
-0.0088,0.1064,1.0254,-1.9618,1.6336,-1.5954,0,0,0
-0.0054,0.1057,1.0146,-2.626,1.4504,-1.2443,0,0,0
-0.0034,0.1077,1.0132,-2.6718,0.2672,-0.6336,0,0,0
-0.0063,0.1069,1.0063,-2.3817,-0.6947,-0.542,0,0,0
-0.0066,0.114,1.0146,-1.8092,-2.2061,-0.9389,0,0,0
0.0024,0.1042,1.0217,-1.374,-3.4275,-0.9389,0,0,0
0.0007,0.1096,1.0393,-1.2443,-2.9084,-0.9008,0,0,0
0.0032,0.1108,1.0308,-1.0916,-1.2824,-0.8168,0,0,0
0.0063,0.1086,1.0327,-1.2901,-1.0305,-0.5649,0,0,0
0.0017,0.1172,1.033,-2.0,0.4809,-1.0,0,0,0
0.0044,0.1218,1.0288,-3.0534,1.6794,-0.9924,0,0,0
0.0032,0.1123,1.0129,-3.8779,2.1908,-1.4504,0,0,0
-0.0061,0.1096,1.01,-4.3359,1.5725,-1.8779,0,0,0
-0.0122,0.1108,1.0037,-4.5038,1.1069,-1.855,0,0,0
-0.0073,0.1001,1.02,-3.374,0.1832,-1.687,0,0,0
0.0049,0.1011,1.0413,-2.5649,0.2137,-0.374,0,0,0
-0.0012,0.1111,1.0515,-1.0076,1.2977,0.3588,0,0,0
0.0073,0.1277,1.0339,0.5725,1.4962,0.0916,0,0,0
0.0088,0.1282,1.022,0.7939,1.0763,-1.5573,0,0,0
0.0054,0.1292,1.0266,0.542,0.5649,-3.145,0,0,0
-0.0022,0.1172,1.0195,0.3588,-0.5725,-4.2137,0,0,0
-0.0103,0.1108,1.0242,0.5802,-1.2901,-4.458,0,0,0
-0.0066,0.1033,1.0381,-0.4351,-0.6718,-4.1603,0,0,0
-0.0046,0.0996,1.051,-0.7634,1.3359,-2.5573,0,0,0
-0.0078,0.106,1.0308,-1.1832,2.771,-1.4046,0,0,0
-0.0017,0.113,1.0273,-1.5802,3.5115,-0.6947,0,0,0
-0.0044,0.1147,0.9995,-1.8321,3.458,-1.2519,0,0,0
-0.0144,0.123,0.9917,-1.7863,1.9389,-2.2519,0,0,0
-0.0132,0.1106,1.0037,-2.1145,0.0534,-3.3511,0,0,0
-0.0161,0.1003,1.0249,-1.9847,-0.0687,-2.9924,0,0,0
-0.0107,0.0911,1.0303,-2.2672,0.5115,-1.8855,0,0,0
-0.0125,0.0925,1.0278,-2.6794,0.8626,-0.3053,0,0,0
-0.012,0.0955,1.033,-2.9695,1.5496,0.6336,0,0,0
-0.0115,0.0972,1.0283,-3.3664,2.2443,1.2977,0,0,0
-0.0071,0.1096,1.0232,-3.9771,2.5725,1.4504,0,0,0
-0.0095,0.1111,1.0261,-4.7405,2.1374,0.542,0,0,0
-0.0122,0.1145,1.0283,-4.5573,2.4733,-0.1374,0,0,0
-0.012,0.1021,1.0325,-4.5191,2.8244,-0.2443,0,0,0
-0.0161,0.1143,1.0308,-3.6718,3.1679,0.0153,0,0,0
-0.0151,0.1064,1.0217,-3.1679,2.6718,0.0916,0,0,0
-0.0127,0.1047,1.0256,-2.3588,2.084,0.2214,0,0,0
-0.0093,0.1113,1.0183,-2.3053,1.0687,0.0153,0,0,0
-0.0061,0.1157,1.0371,-3.1374,1.0534,-0.1298,0,0,0
-0.0063,0.1082,1.0454,-4.0458,2.3206,-0.2443,0,0,0
-0.0046,0.1067,1.0535,-4.8626,4.2366,-0.0382,0,0,0
-0.0068,0.0994,1.0554,-5.2519,6.4427,0.3359,0,0,0
-0.0059,0.0959,1.0361,-3.9542,6.9618,0.7252,0,0,0
-0.021,0.1021,1.0254,-1.8473,5.4809,0.542,0,0,0
-0.0242,0.0999,1.0127,0.2366,3.1221,-0.5267,0,0,0
-0.0298,0.1052,1.0212,1.4122,0.8779,-1.2137,0,0,0
-0.0278,0.0972,1.0261,1.5115,0.3359,-1.0534,0,0,0
-0.0188,0.1003,1.0339,0.9084,1.5802,0.2977,0,0,0
-0.0176,0.0984,1.0359,0.0305,3.3359,1.1374,0,0,0
-0.0203,0.1069,1.0237,-0.1527,4.2977,1.9466,0,0,0
-0.0195,0.1162,1.0081,-0.4427,4.0153,1.5802,0,0,0
-0.0249,0.1213,0.9966,-0.5649,3.4427,0.1374,0,0,0
-0.0288,0.1201,0.9927,-1.3817,1.2748,-0.8702,0,0,0
-0.0315,0.1104,1.0081,-2.458,-0.0153,-1.3511,0,0,0
-0.0308,0.0999,1.0159,-3.7481,-0.1374,-0.6031,0,0,0
-0.0366,0.1013,1.0356,-4.5802,1.1374,0.5115,0,0,0
-0.0327,0.0945,1.0356,-3.7863,2.1985,1.5954,0,0,0
-0.0256,0.0996,1.0408,-2.5496,2.6565,2.2214,0,0,0
-0.0239,0.1121,1.0227,-0.5878,1.8397,1.8092,0,0,0
-0.0234,0.1191,1.0212,0.4656,0.7786,0.9313,0,0,0
-0.0181,0.1147,1.0115,0.8931,-0.7328,-0.4656,0,0,0
-0.0254,0.1106,1.0127,0.2061,-1.4427,-1.0153,0,0,0
-0.0286,0.1047,1.0344,-0.9542,-1.2443,-1.0687,0,0,0
-0.03,0.093,1.0381,-1.8397,-0.0229,-0.3511,0,0,0
-0.0276,0.0972,1.0347,-2.8397,1.9771,1.8473,0,0,0
-0.0217,0.0994,1.0283,-3.6336,2.3511,2.9466,0,0,0
-0.0249,0.115,1.0232,-3.0229,3.2748,3.2443,0,0,0
-0.0178,0.1218,1.0159,-2.6565,2.5344,1.6794,0,0,0
-0.0234,0.1245,1.02,-0.8626,1.3588,0.0305,0,0,0
-0.0247,0.1262,1.0151,1.3053,-0.0153,-2.0916,0,0,0
-0.0239,0.1172,1.0186,2.9924,-1.6565,-3.855,0,0,0
-0.0293,0.1145,1.0139,3.6336,-2.5496,-3.9237,0,0,0
-0.0239,0.1174,1.0159,3.542,-2.9084,-4.1145,0,0,0
-0.0208,0.1248,1.0305,3.1756,-2.4046,-3.5573,0,0,0
-0.0159,0.1306,1.0352,2.145,-0.7023,-4.1832,0,0,0
-0.0083,0.1326,1.0349,1.3511,0.6107,-5.2595,0,0,0
-0.011,0.1418,1.0322,0.5954,1.9313,-6.5802,0,0,0
-0.0071,0.1455,1.0278,0.7176,2.5878,-8.8015,0,0,0
-0.0112,0.1543,1.0364,0.9542,2.9084,-11.7481,0,0,0
-0.001,0.1545,1.0349,2.1374,2.9237,-14.6641,0,0,0
0.0083,0.1516,1.0405,2.2748,3.2977,-17.6718,0,0,0
0.0034,0.1531,1.0459,1.9771,5.1603,-20.5954,0,0,0
-0.0046,0.1592,1.0256,2.3435,6.7634,-24.3053,0,0,0
-0.0034,0.1572,1.0103,1.8244,5.9847,-28.7099,0,0,0
-0.0095,0.1438,1.0078,0.2824,5.9389,-31.1221,0,0,0
-0.0227,0.1401,1.0134,-0.7786,6.542,-34.2672,0,0,0
-0.0413,0.114,1.0112,-0.3588,7.2824,-35.1298,0,0,0
-0.0627,0.0886,1.0117,0.3435,7.2519,-33.916,0,0,0
-0.0784,0.0667,1.022,0.2519,6.3664,-30.6336,0,0,0
-0.0833,0.0596,1.0361,0.855,6.0763,-25.7786,0,0,0
-0.0818,0.0579,1.0537,3.2214,8.4504,-20.0916,0,0,0
-0.0833,0.0959,1.0398,5.5038,10.6336,-15.7939,0,0,0
-0.0737,0.104,1.0366,5.7328,9.5496,-12.7786,0,0,0
-0.0413,0.1379,1.0701,7.2366,9.8244,-11.1603,0,0,0
-0.0291,0.1541,1.0708,9.1298,11.4351,-12.374,0,0,0
-0.0229,0.178,1.0503,11.1527,13.2672,-15.7786,0,0,0
-0.0332,0.1782,1.0173,11.8321,12.6412,-20.5954,0,0,0
-0.0439,0.176,0.9929,12.4733,9.8473,-25.0229,0,0,0
-0.0483,0.1711,1.0037,13.2519,7.1069,-28.0305,0,0,0
-0.0486,0.1575,1.0295,13.7099,5.8244,-29.7023,0,0,0
-0.0525,0.1606,1.0227,12.7939,6.1221,-30.7557,0,0,0
-0.0586,0.177,1.0237,12.8473,7.0763,-31.8244,0,0,0
-0.0471,0.1858,1.0134,12.7252,7.6794,-32.687,0,0,0
-0.0479,0.1997,0.9866,10.9466,7.0229,-34.3206,0,0,0
-0.0562,0.2102,0.9709,8.4504,4.9847,-37.8168,0,0,0
-0.0754,0.198,0.9509,6.0534,3.2672,-41.6412,0,0,0
-0.0911,0.1799,0.9561,2.8855,0.7786,-43.7481,0,0,0
-0.1094,0.1445,0.9585,-0.916,0.2214,-43.084,0,0,0
-0.1201,0.1174,0.9634,-4.5878,0.4962,-39.1603,0,0,0
-0.1301,0.104,0.9771,-8.374,0.6947,-33.0611,0,0,0
-0.1296,0.0938,0.9885,-11.6412,1.5344,-27.313,0,0,0
-0.1265,0.0967,1.001,-13.1603,3.4885,-22.3893,0,0,0
-0.1235,0.1028,0.9949,-13.4351,3.9084,-18.8321,0,0,0
-0.1238,0.1082,0.9939,-12.4656,3.2672,-17.0,0,0,0
-0.113,0.1162,0.9924,-10.3511,1.5267,-16.2061,0,0,0
-0.0979,0.1179,0.9863,-7.9847,-1.1527,-16.1679,0,0,0
-0.0916,0.126,1.012,-6.7786,-2.8702,-17.1145,0,0,0
-0.0933,0.1187,1.0369,-6.8473,-2.7023,-18.1908,0,0,0
-0.094,0.1143,1.0547,-6.8855,-1.3969,-18.0916,0,0,0
-0.092,0.103,1.0398,-6.3053,-0.458,-17.229,0,0,0
-0.0977,0.1099,1.0422,-5.2595,-0.5191,-15.6565,0,0,0
-0.0962,0.115,1.0332,-3.8321,0.0382,-15.9771,0,0,0
-0.0886,0.1201,1.0193,-2.1756,-0.4275,-16.7634,0,0,0
-0.0823,0.1196,1.0242,-1.6107,-1.458,-17.5267,0,0,0
-0.0981,0.1277,1.0386,-0.855,-1.374,-18.9618,0,0,0
-0.0967,0.1191,1.0356,-0.1145,-0.9008,-19.6489,0,0,0
-0.0974,0.1155,1.0288,-0.6718,-0.4275,-19.2061,0,0,0
-0.0989,0.1074,1.032,-2.4962,0.8168,-18.0229,0,0,0
-0.1113,0.1018,1.0364,-4.9389,2.8015,-16.1908,0,0,0
-0.116,0.0974,1.0283,-6.7481,5.229,-13.9771,0,0,0
-0.1155,0.0911,1.031,-7.0229,6.4275,-11.458,0,0,0
-0.1187,0.0894,1.0264,-7.2672,6.8931,-9.4809,0,0,0
-0.1245,0.0938,1.0076,-5.8397,6.6031,-8.7328,0,0,0
-0.1272,0.0859,0.99,-4.5038,4.0305,-8.6489,0,0,0
-0.1335,0.0874,0.9961,-4.2137,2.0687,-8.3206,0,0,0
-0.1365,0.0718,0.9976,-4.5267,0.5878,-6.8779,0,0,0
-0.1406,0.0559,1.0129,-5.6107,0.7252,-4.145,0,0,0
-0.1475,0.0525,1.0244,-6.3893,1.8473,-0.2748,0,0,0
-0.1472,0.0488,1.0254,-6.9237,2.8015,3.9466,0,0,0
-0.1399,0.0491,1.0071,-7.2519,3.145,7.458,0,0,0
-0.1418,0.0508,1.0095,-7.3511,2.4656,9.7023,0,0,0
-0.1387,0.0552,0.9917,-6.7405,1.1908,11.3282,0,0,0
-0.1357,0.0549,1.0005,-6.1374,-1.3053,12.7939,0,0,0
-0.1375,0.0547,1.0054,-4.9847,-2.7405,14.2977,0,0,0
-0.1426,0.0376,1.0139,-4.1221,-4.2977,16.6107,0,0,0
-0.1458,0.021,1.0203,-2.8473,-4.9924,20.4656,0,0,0
-0.1477,0.019,1.021,-1.4809,-5.3511,25.5649,0,0,0
-0.1487,0.019,1.0183,-0.3893,-5.7557,30.4351,0,0,0
-0.1426,0.0313,1.0115,0.916,-6.5573,35.2214,0,0,0
-0.1313,0.043,1.0046,1.9008,-7.5802,39.4198,0,0,0
